file,nomSociete,evaluation,capitalDetenu,nombreParts,remuneration
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,Altria Group,1227,,30,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,Kraft Heinz,197,,6,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,L'Oréal,3849,,10,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,Modelez int,1068,,20,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,Nestlé,31783,,300,quelques centaines d'euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,Philip Morris,2530,,30,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,LBPAM          [Données non publiées],1782,,15,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,LBPAM          [Données non publiées],8398,,29,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,SCI          [Données non publiées],92160,,32,12000
bb362a06-a69f-49e6-a1f3-5a27574f551b-20171221.xml,SCI          [Données non publiées],33600,0,8,0
bb4fe824-69f0-4e89-8390-56f252727a35-20171221.xml,PMA Patrimoine,1173,0,1,0
bb4fe824-69f0-4e89-8390-56f252727a35-20171221.xml,BPMED,16192,1,1012,192 58
bb4fe824-69f0-4e89-8390-56f252727a35-20171221.xml,BPMED,10128,1,633,192.38
bb4fe824-69f0-4e89-8390-56f252727a35-20171221.xml,SCI          [Données non publiées],113353,35,250,0
bb4fe824-69f0-4e89-8390-56f252727a35-20171221.xml,SCI          [Données non publiées],342095,48,68419,0
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,SARL La Rapugue,750,7,30,0
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,Microsoft,4172,,10,13 euros
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,Costco Wholesale,1587,,2,5
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,Apple,2359,,12,5
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,LVMH,1427,,2,26
bb587584-52e5-48ad-b23b-09df16a42d20-20171221.xml,Hermes INTL,4280,,2,15
bb63f6aa-0211-4151-9bb1-462ea939b4f6-20171221.xml,GAEC          [Données non publiées],283500,50,15379,6000
bb644bd1-eaa9-4128-8791-175415f1f795-20171221.xml,SCI          [Données non publiées],399,75,4366,Revenus fonciers : 2016 : 70 467 euros / 2017 : 30 230 euros / 2018 : 0 euro / 2019 : 0 euro
bb644bd1-eaa9-4128-8791-175415f1f795-20171221.xml,SCI          [Données non publiées],90797,49,490,0 euro
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,Sarl HFAG,5000,0,1,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,Sa SIB,500,0,1,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],75000,38,5,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],143242,33,5,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],99990,33,167,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],339200,33,40232,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],1000,4,2,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCI          [Données non publiées],4,0,80,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0-20171221.xml,SCP LE NUE-LEROY-PLAGNE,20,,1,0
bb967aa1-2778-4e55-baf8-5e000bc90667-20171221.xml,SCI          [Données non publiées],170040,49,34008,0
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SARL Vogel & Cie,17000,50,500,Pas de rémunération ou de gratification
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SAS Vogel Edition,18705,44,92000,Pas de rémunération ou de gratification
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SAS Vogel Digital,31500,31,56700,Pas de rémunération ou de gratification.
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SCI          [Données non publiées],150000,50,200,Pas de rémunération en 2022.
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SCI          [Données non publiées],1133500,50,500,Pas de rémunération ou de gratification
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,Groupement forestier du Pays de Bitche,60000,50,4100,Pas de rémunération ou de gratification
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SAS Vogel Holding,277862,49,9999,La société m'a versé un dividende de 157500 € en 2022 en qualité d'associé.
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SCI          [Données non publiées],6188420,50,500,Pas de rémunération ni de gratification
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,Selas Vogel & Vogel,2452241,49,1249,Salaire net en tant que Président de la Selas : 227172 € en 2022. La société m'a également versé un dividende de 157.500 € net en 2022 en ma qualité d'associé.
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,Vogel Academy,14298,50,10000,0
bb97f157-ed19-4d78-b024-007d1f9b8dcb-20171221.xml,SCI          [Données non publiées],8000,1,1,Il s'agit d'une SCI familiale. Je détiens une part sur les cent parts du capital. Distribution de 7.500 € reçue en 2022 en qualité d'associé de la SCI.
bbaede48-8508-4caf-8f5b-4086ca627ad2-20171221.xml,Val de France Résidence,2,0,2,0
bbc7b90f-d75e-44a0-b25e-2f00def1a759-20171221.xml,SCEA         [Données non publiées],143300,89,1433,Part de bénéfice imposable au titre de l'année 2023 : 2 972 €
bbc7b90f-d75e-44a0-b25e-2f00def1a759-20171221.xml,SCI          [Données non publiées],500,50,5,Quote-part du bénéfice au titre de l'année 2023 : 5 861 €
bbc7b90f-d75e-44a0-b25e-2f00def1a759-20171221.xml,SCI          [Données non publiées],700,70,70,Déficit (montant négatif) en 2023. Aucune rémunération perçue au titre de l'année 2023.
bbc7b90f-d75e-44a0-b25e-2f00def1a759-20171221.xml,GFA          [Données non publiées],52000,16,5200,Quote-part du bénéfice au titre de l'année 2023 : 231 €.
bbc7b90f-d75e-44a0-b25e-2f00def1a759-20171221.xml,[Données non publiées]      Crédit Mutuel,22360,100,22360,Valorisation du compte titres au 31 décembre 2023 : 307 €.
bbcc79d1-5836-48c2-94fb-451194a9eac5-20171221.xml,SCI          [Données non publiées],126000,20,20,0
bbcc79d1-5836-48c2-94fb-451194a9eac5-20171221.xml,SCI          [Données non publiées],124600,50,5000,0
bbe83c3f-6874-4379-818d-0d0edcea0e19-20171221.xml,CINEBOOK Ltd,3070000,99,994,Voir activités professionnelles
bbeb9328-b8b9-427a-8a0f-bbe8b931a08a-20171221.xml,SCI          [Données non publiées],50000,50,50,3000
bbeb9328-b8b9-427a-8a0f-bbe8b931a08a-20171221.xml,SCI          [Données non publiées],100000,100,100,3943
bbeb9328-b8b9-427a-8a0f-bbe8b931a08a-20171221.xml,CREDIT AGRICOLE,1227,0,1227,1
bc0eae99-356e-4fdb-a40b-4dcd46b772ed-20171221.xml,Alpha partenaires,54752,,944,0
bc0eae99-356e-4fdb-a40b-4dcd46b772ed-20171221.xml,SCI          [Données non publiées],60000,10,6000,0
bc0eae99-356e-4fdb-a40b-4dcd46b772ed-20171221.xml,société immobilière de construction LE CHESNAY TRIANON,71615,23,177,0
bc100c38-2ee1-458e-8a8b-80f6bd60ab93-20171221.xml,[Données non publiées],7930,79,479,0
bc22eac5-9727-4cd5-ae10-6a23005048e1-20171221.xml,snc chateau de roncourt,0,50,1,0
bc325e81-c826-49d5-91a6-303222068778-20171221.xml,Diversification Europe,132569,50,125,0
bc325e81-c826-49d5-91a6-303222068778-20171221.xml,EHC (EUROPEAN HEALTH CORPORATION) SA,164322,12,155,0
bc325e81-c826-49d5-91a6-303222068778-20171221.xml,We Are,296450,1,2695,0
bc325e81-c826-49d5-91a6-303222068778-20171221.xml,Subrosa SAS,4500,90,450,0
bc325e81-c826-49d5-91a6-303222068778-20171221.xml,Subrosax SARL,21205,100,100,0
bc3966c0-e496-4716-afcd-8a169c611e32-20171221.xml,EILIS,1000,100,1,0
bc4be396-f2b0-4b2e-8510-b6dd71605519-20171221.xml,Renault SA,394,0,17,0
bc52b1c2-db7b-4d0d-bdb2-6e38b2c92f28-20171221.xml,SCI          [Données non publiées],26850,90,26850,0
bc52b1c2-db7b-4d0d-bdb2-6e38b2c92f28-20171221.xml,SCI          [Données non publiées],900,90,900,0
bc52b1c2-db7b-4d0d-bdb2-6e38b2c92f28-20171221.xml,FRANCOIS KALFON CONSEILS,21313,100,1000,0
bc52b1c2-db7b-4d0d-bdb2-6e38b2c92f28-20171221.xml,ADELA CONSEILS,89321,100,10000,642857
bc5350ad-5833-4188-8cfe-f0573e6d6ebd-20171221.xml,SCI          [Données non publiées],30000,25,1,4200 € (350 € x 12) de loyer avant impôt
bc62c6b4-378f-41ec-872d-f374f1ae0659-20171221.xml,SARL          [Données non publiées],29715,30,300,0
bc69bd78-8147-4943-9e7b-37521629ff28-20171221.xml,Société civile de moyens          [Données non publiées],2972,37,195,néant
bc913728-8074-40b7-9fc4-33f479b63074-20171221.xml,SCI         [Données non publiées],0,0,0,4000 € en 2022 (suite au rachat des parts          [Données non publiées]     )
bca0217b-e4fb-4549-aa9b-c61ab3ebfc3a-20171221.xml,PCM TEARI,4106,49,49,116900
bca35928-74a1-4339-9c7b-8def1ba6a519-20171221.xml,SCI          [Données non publiées],847019,19,1230,Revenus fonciers
bca6d101-10f5-4fce-b351-739e71079f05-20171221.xml,BRF,1927833,100,500,REMUNERATION PERÇUE EN 2020 EN TANT QUE GÉRANT 102985 €
bca6d101-10f5-4fce-b351-739e71079f05-20171221.xml,SCI         [Données non publiées],288095,50,10,0
bca6d101-10f5-4fce-b351-739e71079f05-20171221.xml,SCI          [Données non publiées],235000,50,10,0
bca87576-971b-4165-8e70-2aa7b5a22e34-20171221.xml,France Pari,20554,0,628,0
bcb1b5aa-db97-4890-9e02-76e191dae02c-20171221.xml,Social Bar Strasbourg,202,,8,0
bcd53ca6-495d-465f-884d-5036cf9370da-20171221.xml,SCI          [Données non publiées],788074,0,0,0
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCI          [Données non publiées],120000,60,96,2019 22991 €
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCI          [Données non publiées],0,0,1,0 EUR
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCI          [Données non publiées],0,0,1,0 EUR
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCI          [Données non publiées],0,0,1,0 EUR
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCP MARIE LOUISE,1000,50,249,0 EUR
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCP CHARLES,68000,50,249,0
bcd8876e-489f-476b-bc92-51c205b14f88-20171221.xml,SCP BRUNETTI,0,50,249,0 EUR
bd689e60-45ab-42ed-8f96-076d09e4e874-20171221.xml,BONAVENTURE,22867,50,15,0
bd99c351-450a-43b9-8253-e0ab8b4fd14c-20171221.xml,sci          [Données non publiées],10,1,1,0
bda70874-6798-4ee4-9d80-f60c3d5a874f-20171221.xml,SCI          [Données non publiées],265000,50,500,0
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,GFA         [Données non publiées],1842,,1,Brut 89€ NET 78€
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,SCI          [Données non publiées],31405,12,280,NEANT
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,SCI          [Données non publiées],205195,50,300,NEANT
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,Compte titres Caisse d'Epargne,40066,,1,NEANT
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,EURL la Gauguinerie,0,100,80,NEANT
bdaae3fc-8a09-4d68-9469-c1eaa5e4eaa5-20171221.xml,SCPI AEW CILOGE HAB6,50000,,1,NEANT A CE JOUR
bdcc20aa-a84c-44c8-b0f8-02541b540122-20171221.xml,SARL L'atelier Basile,0,33,700,0
bdd87e32-dcda-4bb4-b0f3-4ebe3f332f13-20171221.xml,Crédit Coopératif,3000,,0,27 89
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,SCIC         [Données non publiées],2500,,50,0
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,CORUM,3000,,3,113€
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,Arkadian,490,49,490,0
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,SCI          [Données non publiées],15,0,1,0
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,[Données non publiées],55,0,1,0
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,[Données non publiées],50,5,5,0
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,Merile,1000,100,1000,rémunération de mandat uniquement (section 3)
bddd4d94-1f2e-4c51-99e3-a0440717ae20-20171221.xml,Kabestan,68000,100,100,0
bde4798f-ea48-45ac-948f-3635dce1180a-20171221.xml,SARL VENDEE FLEURS,5000,50,25,O
bdf48a2b-02de-4175-b5e5-1d84400ff290-20171221.xml,Saint Gobain,4189,,124,115 € annuel
bdf48a2b-02de-4175-b5e5-1d84400ff290-20171221.xml,Vivendi,15846,,657,229 € annuel
bdf48a2b-02de-4175-b5e5-1d84400ff290-20171221.xml,Orange,5325,,487,102 € annuel
bdf48a2b-02de-4175-b5e5-1d84400ff290-20171221.xml,Aximo Pierre SCPI,82636,,447,3535 € annuel
bdf48a2b-02de-4175-b5e5-1d84400ff290-20171221.xml,SCI          [Données non publiées],60000,,60,3000 € annuel
bdf53af7-280f-4a3d-b16a-fea0016254f6-20171221.xml,SARL Piste Verte,9000,90,900,0
bdff151a-af40-4ea0-98b7-cca32021f1aa-20171221.xml,Réflexions débats perspectives & analyses,169158,100,1,229 358
bdff151a-af40-4ea0-98b7-cca32021f1aa-20171221.xml,SCI          [Données non publiées],277451,25,426,0
bdff151a-af40-4ea0-98b7-cca32021f1aa-20171221.xml,[Données non publiées],150,50,1000,0
bdff151a-af40-4ea0-98b7-cca32021f1aa-20171221.xml,[Données non publiées],100,1,1,0
bdff151a-af40-4ea0-98b7-cca32021f1aa-20171221.xml,[Données non publiées],640,0,1,0
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,Crédit Mutuel          [Données non publiées],100,,100,"1,80€ en 2019 (PEA)"
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,AXA,1175,,67,34€ (dividende 2020)
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,SCI         [Données non publiées],68883,25,225,0€ (parts détenues en nue-propriété uniquement)
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,SCI         [Données non publiées],15,5,1,0€ (SCI inactive)
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,SCI          [Données non publiées],74653,5,1,977 € en 2019
be143cab-372d-433e-bbcf-51aae477cd6e-20171221.xml,SCI         [Données non publiées],55056,2,1,128 € en 2017 (0€ en 2018 et 2019)
be273fc6-9ac8-4947-a11a-f5c403a82a78-20171221.xml,CAISSE D EPARGNE         [Données non publiées],480,,25,"0,30 en 2023"
be273fc6-9ac8-4947-a11a-f5c403a82a78-20171221.xml,CREDIT AGRICOLE,1948,,1,"27,30 EN 2023"
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,MTKK,200,16,20,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,WICAP PUMPART,9000,1,90,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,WICAP SAVE INNOVATIONS,5000,0,50,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,WICAP MAMIE&CO,2000,1,20,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,ATOS SE,2002,0,15,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,ENGIE,5146,0,463,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,TOTAL,58703,0,1750,0
be6f1bd0-8275-4f6d-8ad2-4747541f0fbe-20171221.xml,BNP PARIBAS,52816,,1420,0
be981bd7-b21c-47b6-8f03-9c190c3d8da9-20171221.xml,SCI          [Données non publiées],10071,100,500,0
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCI          [Données non publiées],120000,60,96,2019 22991 €
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCI          [Données non publiées],0,0,1,0 EUR
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCI          [Données non publiées],0,0,1,0 EUR
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCI         [Données non publiées],0,0,1,0 EUR
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCP MARIE LOUISE,1000,50,249,0 EUR
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCP CHARLES,68000,50,249,0
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SCP BRUNETTI,0,50,249,0 EUR
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SICI,5000,34,34,107902
bea8c39e-d94f-4d22-818f-0db6cf8451d0-20171221.xml,SARL CHAIX DECORATION,600000,99,99,6000
bedba8e1-ffe7-405a-99cc-c0a223321b9c-20171221.xml,CRCA,177,,4,0
bedf9ffd-ee47-46d4-a594-dc6a260f9532-20171221.xml,SCI          [Données non publiées],180,,2,"52,76€"
bef04546-b9dd-4a1f-8a7d-8070c26e2395-20171221.xml,BNP PARIBAS,381,,10,0
bef04546-b9dd-4a1f-8a7d-8070c26e2395-20171221.xml,CASINO GUICHARD-PERRACHON,222,,10,0
bef04546-b9dd-4a1f-8a7d-8070c26e2395-20171221.xml,Française Des Jeux (FDJ),626,,20,0
bef0ae3d-6005-4d6a-ab45-a8b1c1e697e0-20171221.xml,SCIC          [Données non publiées],580,,29,0
bef50bd5-75a0-46b1-833b-27eb0d8a61af-20171221.xml,RAILCOOP,100,,1,0
bef5482e-ffc6-4154-8367-e65400cfcffb-20171221.xml,SARL CTAT CONTROLE TECHNIQUE AUTO TRINITE,91000,100,500,DIVIDENDES PERCUS EN 2019 21 346 EUROS: 16 520 EUROS NETS + 4 926 EUROS DE FLAT TAX
bef5482e-ffc6-4154-8367-e65400cfcffb-20171221.xml,CTV CONTROLE TECHNIQUE VATABLE,20000,100,500,DIVIDENDES PERCUS EN 2019 7 939 EUROS: 6 107 EUROS NETS + 1 832 EUROS DE FLAT TAX
bef5482e-ffc6-4154-8367-e65400cfcffb-20171221.xml,SARL MADININA CONTROLE,38000,100,77,DIVIDENDES : neant pour 2019
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,LCL          [Données non publiées],5106,,48,1 euro l’unite
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,LCL          [Données non publiées],5047,,36,0
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,LCL          [Données non publiées],5526,,24,18 euros unitaires
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,CPR          [Données non publiées],4746,,2,0
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,BFT          [Données non publiées],4179,,40,0
bf013615-cd36-40b7-ab4e-f314ff0d2bba-20171221.xml,SCI          [Données non publiées],51,1,4401,aucune
bf1cd31c-7fb4-4750-b3c1-1cc10233f47f-20171221.xml,Happy Blue Fish,115,0,10,0
bf1cd31c-7fb4-4750-b3c1-1cc10233f47f-20171221.xml,BKER,1500,3,1500,0
bf339d9a-0f13-49cb-8750-e7814ecab002-20171221.xml,[Données non publiées],47179,1,2,5761
bf3c6a89-b069-4334-8c36-a9892824c35a-20171221.xml,SCI          [Données non publiées],1485,99,99,0
bf4074e2-aa97-4d50-8e21-1406944b6af3-20171221.xml,SCI          [Données non publiées],30,20,1,0
bf5e8cb0-a633-4415-aeef-72a39621da35-20171221.xml,sci          [Données non publiées],1900,19,19,aucune
bf6037ee-9846-43eb-91e4-3ab2c2a69338-20171221.xml,SCI          [Données non publiées],1000,20,1000,0
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SARL         [Données non publiées],260072,99,9046,7200 net en 2016
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],52000,70,4704,-14
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],154880,8,129,4816
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],14688,50,50,2359
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SARL          [Données non publiées],260072,99,9046,6839
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],56812,70,100,8288
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],157996,8,129,5384
bf75a90f-06e3-453f-abb3-87688df7132a-20171221.xml,SCI          [Données non publiées],27996,99,99,5988
bfab5002-9836-41f0-8d30-9da49fd0863a-20171221.xml,GFA         [Données non publiées],500,50,500,0€
bfc1d0d3-658d-43b6-bec7-2c44c221d5d0-20171221.xml,SARL SUDS & SODA,1171948,50,1250,0
bfc1d0d3-658d-43b6-bec7-2c44c221d5d0-20171221.xml,SCI          [Données non publiées],3676,1,1,0
bfc1d0d3-658d-43b6-bec7-2c44c221d5d0-20171221.xml,SARL          [Données non publiées],200,1,1,0
bfc1d0d3-658d-43b6-bec7-2c44c221d5d0-20171221.xml,SCI          [Données non publiées],500,50,50,0
bfe9be86-0db5-4cf3-b8ea-57208a4f3762-20171221.xml,Alstom,82,,2,0
bfe9be86-0db5-4cf3-b8ea-57208a4f3762-20171221.xml,Axa,765,,40,"76 en 2019, 28 en 2020"
bfe9be86-0db5-4cf3-b8ea-57208a4f3762-20171221.xml,Caisse Locale Crédit Agricole          [Données non publiées],2250,,150,environ 90 euros net/an
bff3146c-cb3c-4d70-9f15-ec12372ed03e-20171221.xml,Banque Populaire,6000,,4000,152
bffb89dd-c25f-42d0-ad85-829e38f56faa-20171221.xml,ABBOTT LABORATORIES,959158,,10529,1795
bffb89dd-c25f-42d0-ad85-829e38f56faa-20171221.xml,ABBVIE,899637,,10920,4426
bffb89dd-c25f-42d0-ad85-829e38f56faa-20171221.xml,BOSTON SCIENTIFIC,23046,,646,0
c046aaa3-08f9-4049-8a72-919b6a9cf0e2-20171221.xml,SCI          [Données non publiées],732943,99,884208,34712
c061227a-8262-4ba1-8494-5579ff5a0a7e-20171221.xml,AD Invest / La Place Immo,1500,50,3000,Néant
c061227a-8262-4ba1-8494-5579ff5a0a7e-20171221.xml,SCI          [Données non publiées],100000,20,1000,Néant
c061227a-8262-4ba1-8494-5579ff5a0a7e-20171221.xml,SCI          [Données non publiées],200,33,600,Aucune
c06c30e8-f9be-4f3c-8762-f9204ad6ddc2-20171221.xml,SCI          [Données non publiées],190000,51,5,0
c06d52bc-410d-4df9-a4cd-ade799d1389f-20171221.xml,Union sportive bressane pays de l'Ain rugby,1000,0,1,0
c06fd23a-ff46-4c38-ad99-de2ddf296ddb-20171221.xml,ARDIES Conseil SARL Conseil en intelligence économique,4500,50,50,0 €
c06fd23a-ff46-4c38-ad99-de2ddf296ddb-20171221.xml,SCI         [Données non publiées],2500,25,25,0€
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,SARL CHAMPAGNE DANIEL CAILLEZ ET FILS,56300,10,50,NEANT
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,SARL CHAMPAGNE DANIEL CAILLEZ,52781,37,125,NEANT
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,SCI          [Données non publiées],500,50,50,0
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,SCI          [Données non publiées],149300,46,200,0
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,FC FINANCIERE,80000,49,49,0
c0710db2-bce2-4efe-8bbb-f7b63458363c-20171221.xml,VITI CONCEPT,77000,,49,0
c07c6b4b-241c-4c72-83af-6a39f3736459-20171221.xml,Elbe azur,1000,25,25,0
c085e1f0-7867-4498-b2be-8892b8cb8abb-20171221.xml,alternatives économiques,10980,2,549,"[Données non publiées]      le nombre de mes parts n'évolue pas depuis septembre 2014, date de ma suspension de contrait de travail renouvelée en 2020. elles étaient constituées par des prélèvement salariaux mensuels de souscription au capital de la SCOP. ces parts ont une valeur nominale de 20 euros, sans plus value possible s'agissant d'une coopérative."
c094446b-af8f-4b19-a486-399ebe87cb75-20171221.xml,sci          [Données non publiées],10,1,1,"118,30"
c094446b-af8f-4b19-a486-399ebe87cb75-20171221.xml,sci          [Données non publiées],10,1,1,0
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCP          [Données non publiées],1456110,99,3367,BENEFICE 2019: 170318 € Dont bénéfice exonéré ZFU : 15 049 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCP          [Données non publiées],1456110,99,3367,BENEFICE 2018 : 90 334€ PLUS VALUE NETTE A LONG TERME : 179 282 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCP          [Données non publiées],1456110,99,3367,BENEFICE 2017 : 222 291€
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCP          [Données non publiées],1456110,99,3367,BENEFICE 2016 : 175 845€
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCP          [Données non publiées],1456110,99,3367,BENEFICE 2015 : 204 344€
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCI          [Données non publiées],57851,76,76,REVENU FONCIER 2019 : 5 382 € REVENU FONCIER 2018 : 2 932 € REVENU FONCIER 2017 : 1 720 € REVENU FONCIER 2016 : 3 396 € REVENU FONCIER 2015 : 3 962 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCI         [Données non publiées],230450,76,342,REVENU FONCIER 2019 : 17 034 € REVENU FONCIER 2018 : 17 016 € REVENU FONCIER 2017 : 17 034 € REVENU FONCIER 2016 : 17 026 € REVENU FONCIER 2015 : 17 076 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,SCI          [Données non publiées],247243,100,4500,REVENU FONCIER 2019 : 17 940 € REVENU FONCIER 2018 : 17 907 € REVENU FONCIER 2017 : 17 899 € REVENU FONCIER 2016 : 17 874 € REVENU FONCIER 2015 : 17 933 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,PEA HSBC,146992,0,0,2019 : 43 € 2018 : 79 € 2017 : 74 € 2016 : 68 € 2015 : 53 €
c0973870-4327-4ea7-b7ba-ddca738abf3d-20171221.xml,COMPTE TITRES CIC,39108,0,0,NEANT
c0af2949-da7d-472d-a899-8222c909db66-20171221.xml,SCI         [Données non publiées],25000,50,50,0
c0b757db-532c-45b6-b6c8-b308ee24e0ad-20171221.xml,SCI          [Données non publiées],200,50,5,aucune rémunération ni gratification perçue
c0d49f41-7a1b-40a1-8325-80d2b9451b19-20171221.xml,SCI          [Données non publiées],780,43,52,0
c0da1a27-4d0f-4aee-8b23-af101c06417d-20171221.xml,SARL CED,6000,100,300,0
c0da1a27-4d0f-4aee-8b23-af101c06417d-20171221.xml,SCI          [Données non publiées],126497,98,98,11829
