nom,declaration_count,total_wealth
GENDROT,1,170020.0
GENELLE,1,0.0
GENETET,1,5000.0
GEOFFROY,1,0.0
GEORGIADES,1,0.0
GEORGIN,1,0.0
Riffé,1,0.0
Rigaud,1,0.0
Rimbeau,1,0.0
Rivaud,1,0.0
Rivery,1,613000.0
Robelet,1,0.0
GAYSSOT,1,652936.0
GEENENS,1,0.0
GIRODET,1,0.0
Rezeg,1,0.0
Ribes,1,0.0
Ricart,1,0.0
Richard,1,0.0
Richard-Trinquier,1,0.0
Ridel,1,0.0
Riehl,1,0.0
GADENNE,1,8717.0
GAGNAIRE,1,0.0
GAITET,1,0.0
GALAND,1,885000.0
Fernandez,1,0.0
Ferrand,1,210844.0
Ferré,1,93515.0
Filoche,1,0.0
Rouède,1,0.0
Fraipont,1,0.0
Franclet,1,0.0
Frebault,1,855.0
Fremy,1,0.0
Frisque,1,0.0
Frêche,1,0.0
Féron,1,0.0
Rodriguez,1,0.0
Rodwell,1,0.0
Roudaut,1,0.0
Rougheol,1,11800.0
Rouillon,1,0.0
Rousselet,1,0.0
Rousselot,1,619046.0
Roux,1,0.0
GARRIGUES,1,0.0
GARY,1,0.0
GASTRIN,1,0.0
GATARD,1,0.0
GATECEL,1,0.0
GAURAT,1,10000.0
GAUZE,1,0.0
Robic,1,350.0
Falconnet,1,0.0
Falorni,1,0.0
Farcy,1,0.0
Fardoux-Jouve,1,0.0
Faucon Mejean,1,0.0
Fauconnier,1,6700.0
Fauvet,1,0.0
Faverjon,1,0.0
SAKILIA,1,0.0
SALAK,1,0.0
SALAUN,1,6000.0
SALECROIX,1,0.0
FROUEL,1,0.0
FUGIT,1,9253.0
FUHRMANN,1,0.0
FUMERY,1,29200.0
Ruffenach,1,0.0
Ruga,1,0.0
SABATIER,1,0.0
SABATOU,1,19200.0
SAINT MARTIN,1,5900.0
SAINT-ARROMAN,1,0.0
SAINT-LAURENT,1,0.0
SAINT-PE,1,801.0
Fischer,1,0.0
Forchez,1,0.0
Fostier,1,111600.0
Fouchet,1,0.0
Fountaine,1,35000000.0
Roué,1,0.0
Rozette,1,0.0
Rubirola,1,0.0
FRANCOIS-GOGUILLON,1,0.0
FRANÇOIS,1,65443.0
FRAPPE,1,98044.0
FRIEZ,1,0.0
FROGIER,1,600820.0
FROMET,1,0.0
FROMONT,1,20000.0
FROT,1,0.0
FOURCADE,1,0.0
FOURCROY,1,0.0
FOURNADET,1,0.0
FOURRE,1,0.0
FOURRIER,1,0.0
FOXONET,1,0.0
FRANCHI,1,0.0
FRANCIS,1,0.0
SAMBENOUN,1,0.0
SAMOT,1,0.0
SAN GEROTEO,1,0.0
SANDEVOIR,1,53928.0
SANTIN,1,0.0
SARRABEYROUSE,1,0.0
SARTIRANO,1,0.0
SAURAT,1,0.0
Fenzar,1,0.0
Ferec,1,0.0
Ferey,1,0.0
SALIGOT,1,0.0
SALIOU,1,0.0
SALLES,1,0.0
SALVETTI,1,0.0
SAMALENS,1,0.0
FERNIQUE,1,0.0
FERRATO,1,0.0
FERREIRA DE SOUSA,1,0.0
FERRI,1,0.0
FERRIER,1,0.0
FEUVRIER,1,0.0
FEVRE,1,0.0
Emon,1,0.0
SEGAUD,1,90624.0
SEJEAU,1,96000.0
FAVE,1,0.0
FAYSSAT,1,7762994.0
FEDIEU,1,0.0
FEL,1,0.0
FENAIN,1,0.0
FERNANDEZ,1,0.0
FOUCAULT,1,0.0
SAYOUS,1,2236.0
SCHAETZEL,1,0.0
SCHILDKNECHT,1,0.0
SCHLUSSEL,1,0.0
SCHNEIDER,1,0.0
SEASSAU,1,0.0
SEELS,1,5100.0
FEVRIER,1,0.0
FIGUET,1,0.0
FIORENTINO,1,0.0
FLECHET,1,0.0
FLEURET,1,0.0
FLOHR,1,0.0
FLOQUET,1,0.0
FLORIANT,1,0.0
SIMEON,1,0.0
EMAD BOUASBA,1,0.0
EMIN,1,0.0
END,1,0.0
ERNEST,1,0.0
ESCHLIMANN,1,0.0
ESCUDIER,1,0.0
ETIENNE,1,0.0
SERVA,1,368164.0
SERVAT,1,0.0
SERVIERES,1,0.0
SICARD-DESNUELLE,1,0.0
SIF,1,0.0
SIHOU,1,0.0
SIMBAYE,1,0.0
SIMELIERE,1,0.0
FAITHFUL,1,0.0
FALCO,1,0.0
FALIERES,1,0.0
FARA,1,1229.0
SELLIER,1,1121650.0
SENECHAL,1,0.0
SENSOU,1,0.0
SERRATE,1,0.0
Eon,1,0.0
Erremundeguy,1,10222.0
Escach,1,0.0
Esplugas-Labatut,1,20554.0
Etcheçaharreta,1,1164.0
Eurisouke,1,0.0
FADHLA,1,0.0
FAGAUT,1,0.0
D’Alguerre,1,370000.0
EAP,1,166773.0
ECENARRO,1,0.0
EL KHILI,1,0.0
ELEXHAUSER,1,3437.0
Drapeau,1,0.0
Driol,1,0.0
Dubois,1,58397.0
Durruty,1,611880.0
Dussaubat,1,940000.0
Duteil,1,0.0
Dutoya,1,0.0
Dyen,1,0.0
Dècle,1,0.0
Dénès,1,15.0
Dézempte,1,0.0
SOHIER,1,0.0
SOIGNEUX,1,0.0
SOIRAT,1,0.0
SOREL,1,11782.0
SOUFIR,1,0.0
SOUMAILA,1,5000.0
SOW,1,25500.0
Duranton,1,0.0
EVENE-MATEO,1,0.0
EVENO,1,0.0
Edern,1,0.0
El Abidi,1,0.0
Elazouzi,1,250.0
Elegeest,1,0.0
SIX,1,6995.0
SKYRONKA,1,0.0
Di Gallo,1,0.0
Diers,1,760.0
Dieusaert,1,0.0
Doineau,1,0.0
Dolgopyatoff Burlet,1,5400.0
Donnay,1,0.0
Doridam,1,0.0
Dossus,1,0.0
SUVE,1,0.0
Sadoul,1,0.0
Saint-Esteven,1,0.0
Saint-Orice,1,699.0
Salami,1,0.0
Descombes,1,5000.0
Desfachelle,1,0.0
Desforges,1,67581.0
Duperthuy,1,5000.0
Dupeyrou,1,0.0
Dupin,1,0.0
Dupuis,1,0.0
STEIN,1,0.0
STOFFEL,1,0.0
STOLL,1,0.0
STORET,1,0.0
Dubouchet Revol,1,0.0
Dubreuil,1,0.0
Ducamin,1,0.0
Duchêne,1,0.0
Duda,1,0.0
Dufetel,1,0.0
Dujarrier,1,0.0
Dumoulin,1,0.0
Demore,1,0.0
Denéchaud,1,0.0
Da Cunha,1,0.0
Dalmasso,1,0.0
Damade,1,0.0
Danillon,1,0.0
Darcos,1,0.0
Darteyre,1,0.0
Dehaese,1,0.0
Delacour,1,0.0
Delaitre,1,582.0
Delavoie,1,0.0
Delsol,1,0.0
Demanse,1,0.0
Demester,1,0.0
Demoncheaux,1,0.0
Saudemont,1,0.0
Savariego,1,0.0
Savreux,1,11164.0
Sawa,1,0.0
Schaller,1,0.0
Schlosser,1,0.0
Definel,1,0.0
Degraix,1,0.0
Dougé,1,0.0
Douvry,1,0.0
Drain,1,0.0
Salaün,1,0.0
Salitot,1,0.0
Santo,1,0.0
Sartori,1,0.0
Sattonnet,1,2000.0
DUPIRE,1,2500000.0
DUPOUEY,1,0.0
DUPOUY,1,0.0
DUPUY,1,0.0
DURAND-COUTELLE,1,0.0
DUTARTE,1,0.0
DUTERTRE,1,234150.0
DUVERNOIS,1,0.0
Spillebout,1,3542.0
DUMOULIN,1,0.0
DUNOD,1,70092.0
DUNOYER,1,0.0
DUNTZE,1,0.0
DUPERAT,1,0.0
DUPESSEY,1,0.0
DUPEYRAT,1,0.0
Sergi,1,0.0
Serp,1,3183.0
Seureau,1,0.0
Simondon,1,0.0
Sitzenstuhl,1,0.0
Sore,1,0.0
Sosinski,1,0.0
Spicher,1,0.0
Daste,1,0.0
David-Brochen,1,0.0
Davoust,1,0.0
De Almeida Chaves,1,0.0
De Marco -Truel,1,0.0
Debil,1,570421.0
Decoster,1,450.0
Decourchelle,1,0.0
DUFORESTEL,1,1500.0
DUFOUR LEFORT,1,0.0
DUFOUR TONINI,1,0.0
DUHAMEL,1,0.0
DULON née RUIS,1,0.0
DULOT,1,0.0
DUMAINE,1,0.0
DUMONTET,1,0.0
DRONE,1,0.0
DUBLANCHE,1,110500.0
DUBOS,1,0.0
DUCHAMP,1,0.0
DUCLONA,1,0.0
DUCLOUX,1,0.0
DUFAY,1,0.0
DUFEIGNEUX,1,0.0
Ségneré,1,701942.0
Séguret,1,0.0
TABARY,1,0.0
TAGUET,1,0.0
TAHIRI,1,0.0
TAILLY,1,276815.0
TALARMIN,1,361368.0
TANDONNET,1,0.0
Staron,1,3000.0
Steenwinkel,1,0.0
Stoebner,1,19600.0
Sueur,1,0.0
Sulli,1,0.0
Sztrakoniczky,1,0.0
Sztulma,1,0.0
Sébille,1,0.0
DEUILHÉ,1,0.0
DEVAUX,1,0.0
DEVESA,1,0.0
DEXPERT,1,0.0
DEZIER,1,0.0
DIA,1,0.0
DIETRICH,1,0.0
DIJOUX,1,0.0
TEINTENIER,1,302174.0
TEISSIER,1,0.0
TELLIER,1,0.0
TERMON,1,30000.0
TEROU,1,0.0
TERRAZA,1,0.0
DESTAILLEUR,1,264900.0
DETANG,1,0.0
DORÉ,1,0.0
DOUCERAIN,1,0.0
DRAPEAU,1,0.0
TARBES,1,0.0
TARDIEU,1,0.0
TARDY,1,0.0
TATU,1,0.0
TEBIBEL,1,0.0
DIOP,1,0.0
DIOUF,1,0.0
DIVE,1,250.0
DJIDEL,1,0.0
DOLLINGER,1,0.0
DONATINI,1,0.0
DORANGE,1,0.0
DORDAIN,1,0.0
DEROUBAIX,1,0.0
DESAPHY,1,0.0
DESCHIENS,1,54704.0
DESCHIZEAUX,1,0.0
DESCROUET,1,223875.0
DESFOSSES,1,0.0
DESFOUX,1,13008.0
DESOUCHES,1,1700.0
TIONOHOUE,1,0.0
TIRANT,1,0.0
DENIEAULT,1,0.0
DENIELE-VAMPOUILLE,1,0.0
DENIZON-ZAWIEJA,1,45.0
DEPAGNE,1,0.0
DEPONDT,1,0.0
DERMIT,1,0.0
THIEBAUT,1,0.0
THIL,1,0.0
THIRIET,1,1950026.0
THIÉBAUT,1,0.0
THODIARD,1,0.0
TIDJINE-HMAE,1,0.0
TIEOUE,1,838.0
TILLY,1,0.0
DILLINGER,1,0.0
THALAMY,1,0.0
THALY BARDOL,1,0.0
THEBAULT,1,0.0
THELLIER,1,0.0
THERESE,1,0.0
THERINCOURT,1,0.0
THERY,1,0.0
DEMERSSEMAN,1,0.0
DENAJA,1,0.0
DENAX,1,0.0
DEBES,1,0.0
DEBONS,1,5400.0
DEBREUX,1,0.0
DECARD,1,0.0
DEFAUX,1,0.0
DELEPAUL,1,0.0
DELETRE,1,0.0
DELLA FRANCA,1,0.0
DELMAS,1,0.0
DELMER,1,319644.0
DELMOND,1,0.0
DELPORTE,1,0.0
DELSAUX,1,0.0
TRAPON,1,0.0
TRICHET,1,0.0
TRIFAUT,1,0.0
DELBREIL,1,0.0
DELBREL,1,0.0
DELECROIX,1,0.0
DELELIS,1,0.0
DELEPAU,1,0.0
DESSEAUX,1,120000.0
DESSEIN,1,2.0
TOLASSY,1,6000.0
TORRENS,1,0.0
TOUCHARD,1,0.0
TOULZA,1,0.0
TOURELLE,1,0.0
TOUZELLIER,1,0.0
DARRASSE,1,1790120.0
DARRIEUSSECQ,1,19837.0
DARRIEUTORT,1,0.0
DAUBRESSE,1,104725.0
DAUGERON,1,64390.0
DAUVILLIERS,1,0.0
DAVET,1,100.0
DAYRE,1,0.0
TUFUOR,1,0.0
TURCHETTO,1,1000.0
TUROT,1,0.0
TURPIN,1,0.0
Tani,1,0.0
Taubrégeas,1,3418.0
DARDOULLIER,1,0.0
DARQUES,1,0.0
TROCHU,1,0.0
TROGRLIC,1,2972.0
TROMBINI,1,0.0
TRONCY,1,0.0
TROUNDAY IDIART,1,0.0
TROUSSEL,1,16.0
TRYSTRAM,1,400.0
TUFELE,1,0.0
DEFEVERE,1,0.0
DEFOSSEZ,1,0.0
DEHAY,1,0.0
DEHMECHE,1,0.0
DEICHTMANN,1,0.0
DEKKERS,1,0.0
DEL POSO,1,0.0
TRIOULIER,1,0.0
Colson,1,70.0
Confesson,1,0.0
Constant,1,0.0
Coppolani,1,0.0
Coradetti,1,-91362.0
Cornet,1,0.0
Cornet-Ricquebourg,1,32250.0
Coste,1,161100.0
Thebault,1,0.0
Thouvenot,1,0.0
Théret,1,0.0
Tiberino,1,0.0
Tikouk,1,180.0
Tivoli,1,0.0
Colin,1,0.0
Collineau,1,0.0
D'ESTIENNE D'ORVES,1,0.0
DA SILVA,1,600000.0
DAGBERT,1,0.0
DALLARA,1,0.0
DARBON,1,0.0
Taïeb,1,0.0
Tetart,1,0.0
Teyssier,1,0.0
DE AZEVEDO,1,0.0
DE CARRION,1,0.0
DE LAPARRE DE SAINT-SERNIN,1,0.0
DE SAINT NICOLAS,1,0.0
Cousin,1,0.0
Cuénot,1,38297.0
Cypriani,1,0.0
Czerwinski,1,0.0
Claveau,1,0.0
Clerc,1,0.0
Clément,1,235576.0
Coiffard,1,0.0
Coint,1,0.0
VALOIS,1,752236.0
VALTON,1,20000.0
VALY,1,20720.0
VALLA,1,43505.0
VALLEE,1,0.0
VALLIERE,1,0.0
Chihi,1,6000.0
Chivilo,1,0.0
Chochois,1,0.0
Cinieri,1,480045.0
Claessens,1,0.0
Toro,1,1900.0
Torreilles,1,4467.0
Trickovski,1,0.0
Tron,1,0.0
VALADE,1,0.0
VALERIE,1,0.0
VALIER,1,0.0
VALIORGUE,1,0.0
Cote,1,0.0
Cotta,1,0.0
Cottenceau,1,0.0
Cottret,1,0.0
Couppey,1,0.0
Courtigné,1,0.0
Courtin,1,0.0
Toranian,1,157000.0
Chekouat,1,0.0
Chenut,1,0.0
Cassar,1,0.0
Cassier,1,0.0
Castillo,1,33053.0
Catelinois,1,0.0
Cathala,1,0.0
Caulet,1,0.0
Charpentier,1,755.0
Charriaud,1,0.0
Chastre,1,0.0
Chatelain,1,0.0
Chati,1,0.0
Chauffier,1,0.0
Chaumette,1,0.0
Chaumont-Puillet,1,0.0
VERNET,1,0.0
VERNEY,1,0.0
Chalumeaux,1,136150.0
Chambe,1,0.0
Chancerelle,1,0.0
Chappé,1,0.0
Charles,1,0.0
Charnoz,1,0.0
VAN CAUWENBERGE,1,0.0
VAN VOOREN,1,0.0
VANDEVILLE,1,0.0
VASSEUR,1,0.0
VASSY,1,0.0
VEDRENNE,1,0.0
VENTRON,1,632465.0
VERGEZ,1,0.0
Carriere,1,0.0
Carré,1,0.0
Caseris,1,0.0
Casildas,1,0.0
COUSIN,1,0.0
COUTIERE,1,68947932.0
COZIEN,1,0.0
CRAND,1,0.0
Cabaye,1,0.0
Cabello,1,0.0
Caillou-Robert,1,0.0
Caleiro,1,0.0
Camara,1,0.0
Campodarve-Puente,1,0.0
Caraco,1,4000.0
Caron,1,0.0
VIALLE,1,0.0
VIAULT,1,0.0
VIGNES,1,0.0
VIGOUROUX,1,0.0
VILLEMIN,1,0.0
VINCENTI,1,0.0
CURUTCHARRY,1,180.0
CYRIAQUE,1,0.0
Cavagnac,1,0.0
Cavaille,1,0.0
Cesari,1,0.0
Chabira,1,0.0
Chain-Larché,1,108248.0
VETRO,1,0.0
VEYRET,1,0.0
VIALET,1,0.0
Valois,1,0.0
CORNAIRE,1,0.0
CORNU,1,0.0
COROUGE,1,0.0
CORRIERAS,1,0.0
CORROLLER,1,54572.0
CORZANI,1,0.0
COSCARELLA,1,0.0
Valentin,1,250.0
Valentin-Leméni,1,0.0
Valet,1,0.0
Vallade,1,0.0
Valletoux,1,0.0
Vallienne,1,0.0
Vallies,1,0.0
Vallée,1,0.0
VIRAMA-COUTAYE,1,0.0
VITTON,1,0.0
VIVOT,1,0.0
VOITELLIER,1,0.0
VOURIOT,1,0.0
VUILLEMIN,1,1006200.0
Vadillo,1,0.0
Valadier,1,0.0
CRANOLY,1,0.0
CREPIN,1,0.0
CRESSENS,1,0.0
CRETIN-MAITENAZ,1,0.0
CRIAUD,1,22400.0
CROSNIER,1,0.0
CUCHEROUSSET,1,0.0
CUISSET,1,180000.0
COIANIZ,1,110.0
COINTRE,1,0.0
COLIGNON,1,0.0
COLL,1,0.0
COLLIAT-DANGUS,1,5808.0
COLOMBERO,1,0.0
COLONNA,1,0.0
COMBETTES,1,0.0
Verzelen,1,106.0
Viard,1,0.0
Viart,1,0.0
Vilaplana,1,0.0
Vincini,1,0.0
Vinet,1,0.0
COEVOET,1,0.0
COGNET,1,0.0
COURT,1,0.0
Van Ghelder,1,0.0
Vanhille,1,0.0
Vannier,1,0.0
Vastel,1,0.0
Vayaboury,1,0.0
Ventalon,1,0.0
Verfaillie,1,0.0
COSSET,1,0.0
COT,1,0.0
COTTEREAU,1,2172.0
COUCHAUD,1,0.0
COUCHOT,1,0.0
COUDREUSE,1,0.0
COUNIL,1,0.0
COUREAU,1,14955.0
WILLENS,1,0.0
CHOPART,1,0.0
CHOSEROT,1,0.0
CHOUIN,1,0.0
CHRISTIANE,1,0.0
CIPIERRE,1,0.0
CITEAU,1,0.0
CIVEL,1,0.0
WASZAK,1,0.0
WATELAIN,1,749000.0
WATEOU,1,0.0
WEISS,1,0.0
WEITEN,1,0.0
WEÏSS,1,5000.0
WIEL,1,0.0
WILLAUMEZ-GUILLEMETEAU,1,0.0
Voynet,1,0.0
Vély,1,0.0
WACKENTHALER épouse FAIVRE,1,0.0
WAHETRA,1,0.0
WAKA,1,0.0
WALKER,1,0.0
WANLIN,1,0.0
WANNEROY,1,0.0
COMBY,1,0.0
COMIER,1,0.0
COMPPER,1,0.0
CONSTANT,1,0.0
Virapoullé,1,750548.0
Vogt,1,12052.0
Voillot,1,0.0
Vos,1,80020.0
CHENUET,1,0.0
CHERUBINI,1,310000.0
CHERVIN,1,0.0
CHESNAIS-GIRARD,1,0.0
CHESTIER,1,0.0
CHEVALLIER,1,80639.0
CHEVREL,1,0.0
CHIAPPA - KIGER,1,1000.0
YTIER,1,0.0
Yavuz,1,505000.0
Yildirim,1,0.0
Yilmaz,1,0.0
CHENE,1,0.0
CHENEAU,1,120000.0
CHENECHAUD,1,0.0
CHENOT,1,0.0
Waroczyk,1,0.0
Wattelle,1,0.0
Wattier,1,0.0
Werbrouck,1,97885.0
Wilmotte,1,0.0
Wyszkowski,1,0.0
YON-BERTHELOT,1,0.0
YOU,1,0.0
CLAIN,1,0.0
CLAPPAZ,1,0.0
CLECH,1,0.0
CLINQUART,1,0.0
CLOUAIRE,1,1000.0
CLÉMOT,1,0.0
CODRON,1,0.0
WINOCOUR LEFEVRE,1,275830.0
CHARMOT,1,0.0
CHAROLAIS,1,0.0
CHARPENEL,1,0.0
CHASSAGNE,1,0.0
CHASSAIN,1,0.0
CHASSARY,1,0.0
CHATAGNON,1,0.0
CHATEAU,1,0.0
algay,1,0.0
allaire,1,10000.0
CHANE-KAYE-BONE TAVEL,1,0.0
CHANUT,1,0.0
CHAPLET,1,0.0
CHAPOTON,1,43500.0
CHARASSIER,1,0.0
CHARGUEROS,1,85091.0
ZIAT,1,0.0
ZORN,1,0.0
ZOUGGAGH,1,0.0
Zdorovtzoff,1,0.0
Zeghouf,1,0.0
Ziane,1,0.0
Zoutu,1,0.0
alem,1,0.0
CHLOUP,1,0.0
Yvroud,1,0.0
ZAGHET,1,0.0
ZAMORD,1,0.0
ZAZOUN,1,199021.0
ZEHAF,1,0.0
ZELLER,1,0.0
ZIADY,1,0.0
CARLIER,1,0.0
CARNEIRO,1,0.0
CARPE,1,0.0
CARRIERE,1,0.0
CASALE,1,0.0
CATHUS,1,0.0
CAUCHIE,1,0.0
CALIX,1,0.0
asseline,1,0.0
aurias,1,0.0
ayral,1,66000.0
bailet,1,0.0
ballard,1,0.0
barre,1,0.0
baurens,1,0.0
CARFANTAN,1,0.0
CHAMMOUGOM ANNO,1,0.0
CHAMPAGNE,1,0.0
CHANE-HONG,1,0.0
amiel,1,0.0
ammoura,1,0.0
amrani,1,0.0
arhant,1,0.0
arribage,1,0.0
CAZAUX,1,0.0
CECCALDI RAYNAUD,1,0.0
CESARO,1,0.0
CESBRON,1,0.0
CHABERT,1,15580.0
CHABREYROU,1,0.0
CHAILLOUX,1,0.0
CHALLANT,1,0.0
Bulou,1,0.0
Burrus,1,0.0
Bustos,1,0.0
Béraud,1,0.0
Béregovoy,1,0.0
Bérenger,1,0.0
CADART,1,1000.0
CAHENZLI,1,0.0
bertile,1,0.0
besserve,1,16845.0
bethoul,1,17195.0
bezirard,1,52000.0
bissiere,1,0.0
boire,1,0.0
bonthoux,1,0.0
Buissette,1,0.0
CAP,1,0.0
CAPELLE,1,0.0
CAPITAIN,1,0.0
CARBONNEL,1,0.0
CAREME,1,0.0
belloc,1,0.0
benoist,1,0.0
bergerol,1,213315.0
CALVO,1,5563.0
CAMBRAYE,1,0.0
CAMINADE,1,0.0
CANAGUY,1,0.0
CANEVET,1,2607.0
CANNET,1,77000.0
CANOVAS,1,0.0
CANTIN,1,22000.0
Brero,1,0.0
Brethes,1,0.0
Breuille,1,0.0
Briat,1,3766.0
Briero,1,0.0
Brignon,1,0.0
Bringer,1,2230251.0
Bruel,1,0.0
bustin,1,0.0
cabecas,1,0.0
Branz,1,0.0
Brasier-Clain,1,0.0
Brassac,1,0.0
Brau,1,0.0
Bravo,1,0.0
Brenier,1,0.0
boudjellaba,1,0.0
boutin,1,0.0
bouzaida,1,0.0
boyer,1,0.0
bramoullé,1,500.0
brial,1,150000.0
broquet,1,0.0
buron,1,0.0
CAILLEAU,1,0.0
CAKIN,1,6250.0
CALACIURA,1,0.0
CALBERG-ELLEN,1,0.0
CALDERONI,1,0.0
CALINON,1,0.0
boucher,1,0.0
boudinelle,1,0.0
Bourdelain,1,0.0
Bourdin,1,0.0
Bourgeais,1,0.0
Bouriat,1,0.0
Bourret,1,0.0
Bousquet-Pitt,1,0.0
Boutleux,1,0.0
Bouyssonnie,1,850.0
ceaglio,1,0.0
cernon,1,0.0
chailan,1,0.0
chailloux,1,0.0
Bouisson,1,0.0
Boukhenoufa,1,0.0
Boulard,1,0.0
Boulet,1,0.0
canayer,1,0.0
carvalho,1,0.0
cassez,1,0.0
castellani,1,0.0
catelinois,1,0.0
cayet,1,0.0
caymaris,1,0.0
cazaux,1,0.0
Brulebois,1,0.0
Brun-Mandon,1,0.0
Brunel,1,0.0
Bréant,1,0.0
Bréjeon,1,0.0
calmette,1,0.0
cambraye,1,0.0
camilla,1,19721.0
Bony,1,0.0
Borcard,1,0.0
Borgerhoff,1,0.0
Bossart,1,0.0
Bosselut,1,0.0
Boubée,1,2380.0
Bouchard,1,0.0
Bouchy,1,0.0
cohard,1,0.0
coquard,1,0.0
coquelet,1,0.0
Bompar,1,0.0
Bonamy,1,0.0
Bonmay,1,0.0
Bonneau,1,0.0
Bonnefoy,1,0.0
chekouat,1,0.0
cheron,1,0.0
chevalier,1,0.0
chilini,1,0.0
chiodi,1,0.0
choain,1,0.0
clemente,1,0.0
clio,1,0.0
Bovet,1,0.0
chambe,1,0.0
chapellon,1,0.0
charlier de vrainville,1,0.0
charpentier,1,0.0
charrette,1,0.0
chasseing,1,385000.0
chassot,1,60.0
Benharous,1,0.0
Benimeddourene,1,0.0
Benmarnia,1,0.0
Bentz,1,0.0
Bergeret,1,0.0
Bernardie,1,0.0
Bertholom,1,0.0
Besancenot,1,0.0
damiati,1,0.0
daniel,1,0.0
dario,1,5301000.0
darthou,1,0.0
dazas,1,0.0
de Choulot,1,211630.0
Benarroche,1,0.0
Benassayag,1,46000.0
Boiron,1,0.0
Boisseaux,1,0.0
courtois,1,0.0
coutant,1,0.0
coutel,1,0.0
crampe,1,50000.0
cros,1,0.0
damergy,1,800000.0
Beyrie,1,0.0
Bierry,1,0.0
Blandiot-Faride,1,0.0
Blanluet,1,0.0
Blassel,1,0.0
Blet,1,200.0
Blond,1,0.0
Bodin,1,0.0
Balon,1,6754.0
Barbe,1,0.0
Bardella,1,0.0
Bardot,1,500.0
Barthe,1,0.0
Barthe Cheneau,1,0.0
Batiot,1,0.0
Batoux,1,0.0
de balorre,1,0.0
de beauval,1,0.0
de la Gontrie,1,0.0
de la provôté,1,0.0
de lombard de montchalin,1,0.0
de valroger,1,0.0
debeunne,1,0.0
Ballet épouse Bony,1,0.0
de Contenson,1,0.0
de François,1,0.0
de Joussineau,1,0.0
de LA FAIRE,1,0.0
de LEGGE,1,957250.0
de Laurens,1,0.0
de Meyrignac,1,0.0
de Montesquiou,1,7470.0
Bever,1,50000.0
Beaumont,1,0.0
Belda,1,0.0
Bellanger,1,0.0
Bellurot,1,0.0
Belrhiti,1,2048.0
Beltran,1,0.0
Benabdillah,1,373803.0
BREUGNOT,1,0.0
BRIENS,1,0.0
BRILLARD,1,1981.0
BRIN,1,0.0
BRINON,1,0.0
BROCHET,1,0.0
BROSSE,1,0.0
BRUGERE,1,393550.0
dirat,1,0.0
dorchies,1,0.0
doublet,1,0.0
duflot,1,0.0
dupic,1,0.0
dupont,1,0.0
durrieu,1,99920.0
BRETIN,1,0.0
Bacha,1,0.0
Backes,1,0.0
delabre,1,0.0
delpech,1,0.0
deprince,1,3187.0
deslattes,1,0.0
desmots,1,0.0
di GERONIMO,1,0.0
Bauchez,1,0.0
BRUZAC,1,0.0
BUHL,1,0.0
BURGAT,1,0.0
BURKHARDT,1,0.0
BURLE,1,0.0
BUSSIRON,1,0.0
Baas,1,0.0
BRAUCHLI,1,0.0
BREDENT,1,0.0
BREEMEERSCH,1,0.0
BREILLAT,1,7000.0
BREMAUD,1,0.0
BRES,1,58223.0
BRETEAU,1,0.0
BOUDOUBE,1,0.0
frontoni,1,0.0
gallier,1,0.0
BOUTELOUP,1,0.0
BOUTRUCHE,1,120000.0
BRAND,1,0.0
BRANDOLIN-ROBERT,1,20400.0
BRAS-DENIS,1,0.0
BRAU,1,15.0
fabron,1,0.0
faye,1,0.0
fort,1,0.0
fortias,1,0.0
fortinon,1,0.0
fouchier,1,0.0
fournier,1,3692.0
francois,1,0.0
BRUNMUROL,1,649229.0
dusart,1,0.0
duveaux,1,0.0
duwez,1,0.0
el khalfaoui,1,0.0
engel,1,0.0
espagnac,1,0.0
ettazaoui,1,0.0
gros,1,1000.0
BONTE,1,0.0
BOREGGIO,1,0.0
BORGHI,1,0.0
BORNET DUCHATEAU,1,0.0
BOTELLA,1,0.0
BOUCAUD,1,0.0
BLEUZET-CARLIER,1,0.0
gilles,1,0.0
gineste,1,0.0
godard,1,0.0
godefroy,1,0.0
golliot,1,0.0
gossa,1,0.0
gouffé,1,0.0
gras,1,0.0
BOURHIS,1,0.0
BOURNY,1,0.0
BOURRETERE,1,0.0
BOURSIER-MOUGENOT,1,0.0
BOUSQUET,1,0.0
galpier,1,30000.0
gherardi,1,0.0
ghigonetto,1,800000.0
BOUGAREL,1,0.0
BOUIT,1,0.0
BOULANGE,1,0.0
BOULAY,1,34452.0
BOULTAM,1,0.0
BOURBIGOT,1,1762.0
BOURDONCLE,1,0.0
BOURELLY,1,0.0
kieffer,1,0.0
BIBERON,1,388747.0
BICAIS,1,0.0
BIDAULT,1,0.0
BILA,1,1490.0
BILHAC,1,320.0
BILLY,1,0.0
BIRAS,1,58168.0
janvier,1,0.0
jean francois,1,0.0
jerome,1,0.0
jouin,1,0.0
kahlal,1,69000.0
kerbrat,1,0.0
khaldi-bououghroum,1,0.0
khoutoul,1,0.0
BONIN,1,188000.0
BONNEFOI,1,500.0
haas,1,0.0
haquin,1,354000.0
herry,1,39900.0
houguet,1,0.0
huchet,1,0.0
humbert,1,0.0
BLINT,1,398000.0
BLÉHER,1,0.0
BOBLIN,1,0.0
BOFFET,1,0.0
BOILEAU,1,0.0
BOISON,1,0.0
BOISSON,1,0.0
BOISSOT,1,0.0
BESSIERE,1,50000.0
BESSON FAYOLLE,1,0.0
BEUZE,1,0.0
BIBAL DIOGO,1,0.0
