nom,people_count,male,female,min_age,max_age,avg_age
TAISNE,2,2,0,40.0,41.0,40.5
TAPATI,2,2,0,62.0,63.0,62.5
Sémavoine,2,0,2,60.0,61.0,60.5
DURIX,2,2,0,40.0,42.0,41.0
DILIGENT,2,0,2,76.0,77.0,76.5
DHAMY,2,0,2,38.0,39.0,38.5
DI FILIPPO,2,2,0,37.0,38.0,37.5
DI FOLCO,2,0,2,59.0,60.0,59.5
DI GIOVANNI,2,2,0,39.0,40.0,39.5
DINDAR,2,2,0,65.0,65.0,65.0
DIOUARA,2,2,0,37.0,37.0,37.0
DIRX,2,2,0,45.0,46.0,45.5
DIXNEUF,2,2,0,47.0,47.0,47.0
TELLE,2,0,2,61.0,62.0,61.5
DUMON,2,2,0,67.0,68.0,67.5
DOUARD,2,2,0,75.0,76.0,75.5
DOUSTE,2,0,2,67.0,68.0,67.5
DOBBELS,2,2,0,48.0,49.0,48.5
DODET,2,2,0,63.0,63.0,63.0
DOMINICI,2,2,0,66.0,68.0,67.0
DOZANCE,2,2,0,45.0,45.0,45.0
DROINEAU,2,2,0,50.0,52.0,51.0
DROMIGNY,2,2,0,47.0,48.0,47.5
DORTE,2,2,0,52.0,53.0,52.5
DULIEGE,2,0,2,56.0,59.0,57.5
Soulignac,2,2,0,44.0,45.0,44.5
Soultani-Vigneron,2,0,2,49.0,51.0,50.0
DUQUESNE,2,0,2,60.0,61.0,60.5
DUQUESNOY,2,2,0,49.0,66.0,57.5
DURANDE,2,0,2,62.0,64.0,63.0
DURANTON,2,0,2,52.0,53.0,52.5
DUPLESSY,2,2,0,34.0,35.0,34.5
Denormandie,2,2,0,67.0,68.0,67.5
Descoeur,2,2,0,61.0,61.0,61.0
DUFRAISSE,2,0,2,43.0,44.0,43.5
Deloge,2,0,2,58.0,58.0,58.0
Delord,2,2,0,70.0,74.0,72.0
Delpeuch,2,2,0,65.0,65.0,65.0
Delpeyrat-Vincent,2,2,0,52.0,52.0,52.0
Delrieux,2,2,0,32.0,32.0,32.0
Damy,2,0,2,47.0,48.0,47.5
Demazure,2,2,0,34.0,37.0,35.5
Denis,2,2,0,55.0,56.0,55.5
Daubet,2,2,0,46.0,47.0,46.5
Daubié,2,2,0,44.0,44.0,44.0
Dellac,2,0,2,65.0,66.0,65.5
DUCOUT,2,2,0,77.0,79.0,78.0
DUCRET,2,0,2,50.0,50.0,50.0
DUFAU,2,2,0,45.0,45.0,45.0
DU BUIT,2,2,0,44.0,44.0,44.0
Soujol,2,2,0,66.0,66.0,66.0
Simonet,2,0,2,54.0,55.0,54.5
Simonnet,2,0,2,53.0,53.0,53.0
Smith,2,2,0,49.0,49.0,49.0
Solans,2,2,0,51.0,52.0,51.5
Serret,2,2,0,69.0,70.0,69.5
DUNAND,2,2,0,51.0,52.0,51.5
Souyris,2,0,2,59.0,59.0,59.0
Spahn,2,2,0,63.0,63.0,63.0
Sorre,2,2,0,59.0,59.0,59.0
Sother,2,2,0,42.0,42.0,42.0
Soto,2,2,0,57.0,58.0,57.5
Soudais,2,0,2,36.0,36.0,36.0
Souid,2,0,2,44.0,45.0,44.5
DUPLOMB,2,2,0,52.0,52.0,52.0
DUPORGE,2,2,0,52.0,53.0,52.5
DUMONTIER,2,2,0,47.0,48.0,47.5
Souverain,2,2,0,37.0,40.0,38.5
DELAUNAY,2,1,1,48.0,71.0,59.5
DELAUTRETTE,2,2,0,51.0,52.0,51.5
DELBAR,2,2,0,49.0,49.0,49.0
DEJOIE,2,2,0,65.0,68.0,66.5
DEL GENINI,2,0,2,73.0,74.0,73.5
DEDIES,2,2,0,68.0,69.0,68.5
DEFEMME,2,0,2,59.0,60.0,59.5
TRIMAILLE,2,2,0,59.0,60.0,59.5
DELALIN,2,2,0,68.0,69.0,68.5
DESVERONNIERES,2,0,2,46.0,46.0,46.0
TOE,2,2,0,62.0,66.0,64.0
TONNER,2,0,2,58.0,60.0,59.0
TONOT,2,0,2,53.0,53.0,53.0
TONUSSI,2,2,0,28.0,28.0,28.0
DESMET,2,0,2,50.0,51.0,50.5
DESMOULIN,2,0,2,44.0,44.0,44.0
TRAUTMANN,2,2,0,74.0,75.0,74.5
TORDEUX,2,2,0,65.0,65.0,65.0
TOUCAS,2,2,0,78.0,78.0,78.0
TOUDIC,2,2,0,47.0,49.0,48.0
DELANNOY,2,2,0,52.0,52.0,52.0
Taupiac,2,2,0,49.0,49.0,49.0
Taurisson,2,0,2,53.0,53.0,53.0
DAUCHY,2,0,2,37.0,38.0,37.5
DAUDET,2,2,0,69.0,69.0,69.0
DAUSSAN-WEIZMAN,2,0,2,58.0,59.0,58.5
DARNET MALAQUIN,2,0,2,50.0,52.0,51.0
DE CANSON,2,2,0,56.0,57.0,56.5
DE CARLI,2,2,0,60.0,61.0,60.5
DE CARVALHO,2,2,0,47.0,50.0,48.5
DE GIRARDI,2,0,2,67.0,69.0,68.0
DECHAMPS,2,0,2,68.0,69.0,68.5
DAVIN,2,2,0,58.0,60.0,59.0
DEMOCRITE,2,0,2,64.0,65.0,64.5
DEMOUGE,2,2,0,75.0,75.0,75.0
DEMUYNCK,2,2,0,72.0,73.0,72.5
DENDIEVEL,2,2,0,51.0,52.0,51.5
DELPUECH,2,2,0,68.0,69.0,68.5
DELPY,2,2,0,52.0,53.0,52.5
DEGOS,2,0,2,62.0,63.0,62.5
DEBAT,2,2,0,54.0,54.0,54.0
DEBOURG,2,0,2,63.0,64.0,63.5
DAVIET,2,2,0,68.0,68.0,68.0
THORY,2,2,0,29.0,30.0,29.5
DESQUESNE,2,0,2,49.0,49.0,49.0
DESBROSSE,2,2,0,72.0,72.0,72.0
DESEYNE,2,0,2,63.0,63.0,63.0
DEPAIX,2,2,0,63.0,64.0,63.5
TEQUI,2,0,2,57.0,58.0,57.5
TERAIARUE,2,2,0,33.0,33.0,33.0
TEREMATE,2,2,0,63.0,63.0,63.0
TERIITAHI,2,0,2,45.0,45.0,45.0
TISSOT,2,2,0,60.0,60.0,60.0
TERLIER,2,2,0,47.0,47.0,47.0
TERRAIL NOVES,2,2,0,41.0,42.0,41.5
TESSON,2,2,0,67.0,67.0,67.0
TETUA,2,2,0,59.0,59.0,59.0
DEVEZE,2,0,2,61.0,61.0,61.0
DEVINAZ,2,2,0,67.0,67.0,67.0
DEWAELE,2,0,2,35.0,36.0,35.5
DEYE,2,2,0,43.0,44.0,43.5
DESSIGNY,2,2,0,43.0,43.0,43.0
DESTRUHAUT,2,2,0,49.0,51.0,50.0
DEVAUTOUR,2,2,0,66.0,66.0,66.0
TRAVERT,2,2,0,54.0,55.0,54.5
TRAVERT LE ROUX,2,0,2,40.0,41.0,40.5
TRE-HARDY,2,2,0,45.0,46.0,45.5
TREGUER,2,2,0,64.0,66.0,65.0
TRAHAND,2,0,2,55.0,56.0,55.5
DEMBLON-POLLET,2,0,2,73.0,74.0,73.5
THIEN AH KOON,2,2,0,80.0,80.0,80.0
TEVAITAU ep VAIANUI,2,0,2,55.0,56.0,55.5
TEYSSEDRE,2,2,0,67.0,67.0,67.0
THEOPHILE,2,2,0,63.0,63.0,63.0
DENOUVION,2,2,0,31.0,31.0,31.0
DICK,2,2,0,27.0,28.0,27.5
DIDRY,2,2,0,58.0,60.0,59.0
TIATOA,2,0,2,58.0,58.0,58.0
THILLAYE,2,0,2,65.0,65.0,65.0
THOMIN,2,0,2,40.0,40.0,40.0
THOMINES,2,2,0,60.0,60.0,60.0
THOMINET,2,0,2,59.0,60.0,59.5
THEVENOT,2,0,2,39.0,39.0,39.0
THIEBAULT,2,0,2,50.0,50.0,50.0
DENIEUL,2,2,0,54.0,54.0,54.0
DI MARTINO,2,2,0,52.0,52.0,52.0
ABBAS,1,1,0,77.0,77.0,77.0
ACCARY,1,1,0,55.0,55.0,55.0
ACHARD,1,0,1,59.0,59.0,59.0
ACKER,1,1,0,67.0,67.0,67.0
AHRES,1,0,1,54.0,54.0,54.0
AIT,1,1,0,46.0,46.0,46.0
AKBARALY,1,0,1,44.0,44.0,44.0
ALBUFFY,1,0,1,47.0,47.0,47.0
ALCIN,1,0,1,46.0,46.0,46.0
ALCOVER,1,0,1,39.0,39.0,39.0
ALEDO,1,1,0,72.0,72.0,72.0
ALEMANI,1,1,0,63.0,63.0,63.0
ALLEMAND,1,1,0,65.0,65.0,65.0
valantin,1,0,1,50.0,50.0,50.0
verola,1,1,0,74.0,74.0,74.0
vincent,1,1,0,57.0,57.0,57.0
viossat,1,1,0,68.0,68.0,68.0
voralek,1,0,1,46.0,46.0,46.0
vuillemin,1,1,0,47.0,47.0,47.0
walker,1,1,0,65.0,65.0,65.0
waneux,1,1,0,64.0,64.0,64.0
washetine,1,1,0,64.0,64.0,64.0
Maillou,1,0,1,41.0,41.0,41.0
Mainguet Grall,1,0,1,57.0,57.0,57.0
Majdouline,1,0,1,47.0,47.0,47.0
Malherbe,1,0,1,52.0,52.0,52.0
Malleville,1,0,1,54.0,54.0,54.0
Malosse,1,1,0,57.0,57.0,57.0
ARNOLD,1,0,1,65.0,65.0,65.0
ARSAC,1,1,0,55.0,55.0,55.0
ASCONE,1,1,0,59.0,59.0,59.0
ASLANIAN,1,1,0,59.0,59.0,59.0
ASTIER,1,1,0,57.0,57.0,57.0
ASTORG,1,1,0,59.0,59.0,59.0
ATEO ép CROLAS,1,0,1,55.0,55.0,55.0
ATTIA,1,0,1,62.0,62.0,62.0
sarselli,1,0,1,51.0,51.0,51.0
saurat,1,0,1,34.0,34.0,34.0
sausset,1,1,0,66.0,66.0,66.0
scaillierez,1,1,0,50.0,50.0,50.0
sigismeau,1,0,1,63.0,63.0,63.0
ANSART,1,1,0,70.0,70.0,70.0
ANSELME,1,1,0,58.0,58.0,58.0
ARMAND,1,1,0,56.0,56.0,56.0
sahindal deniz,1,0,1,43.0,43.0,43.0
saho-nuzzo,1,0,1,66.0,66.0,66.0
sainte-rose fanchine,1,1,0,65.0,65.0,65.0
salami- Dadkah,1,0,1,54.0,54.0,54.0
salaun kerhornou,1,0,1,49.0,49.0,49.0
saliga,1,1,0,57.0,57.0,57.0
santosuosso,1,1,0,72.0,72.0,72.0
sarda,1,1,0,55.0,55.0,55.0
AYCARD,1,1,0,71.0,71.0,71.0
Abaux,1,0,1,71.0,71.0,71.0
Aebischer,1,0,1,26.0,26.0,26.0
Aguin,1,1,0,32.0,32.0,32.0
Agullana,1,0,1,58.0,58.0,58.0
Ait Chikhebbih,1,0,1,51.0,51.0,51.0
ryckelynck,1,1,0,60.0,60.0,60.0
saadi,1,0,1,59.0,59.0,59.0
MONPAYS,1,1,0,61.0,61.0,61.0
MONTAGNIER,1,1,0,38.0,38.0,38.0
MOPIN,1,0,1,55.0,55.0,55.0
MENISSEZ,1,1,0,71.0,71.0,71.0
MERINE,1,1,0,59.0,59.0,59.0
MESADIEU,1,0,1,45.0,45.0,45.0
MESSAGER,1,1,0,53.0,53.0,53.0
METAIRIE,1,1,0,67.0,67.0,67.0
MIZZON,1,1,0,67.0,67.0,67.0
MOGLIA,1,1,0,74.0,74.0,74.0
MOINET,1,0,1,62.0,62.0,62.0
MOISY,1,0,1,35.0,35.0,35.0
MOLINOZ,1,1,0,51.0,51.0,51.0
MONERVILLE,1,1,0,47.0,47.0,47.0
MONIE,1,1,0,57.0,57.0,57.0
MONNET,1,1,0,50.0,50.0,50.0
Melzassard,1,0,1,52.0,52.0,52.0
Mentré,1,0,1,42.0,42.0,42.0
Meslay,1,0,1,54.0,54.0,54.0
Mettey,1,1,0,32.0,32.0,32.0
Metzdorf,1,1,0,31.0,31.0,31.0
Mey,1,0,1,57.0,57.0,57.0
MION,1,1,0,53.0,53.0,53.0
MISSLER,1,1,0,70.0,70.0,70.0
MOROGE,1,1,0,45.0,45.0,45.0
MORTREAU,1,1,0,71.0,71.0,71.0
MOSNIER,1,0,1,55.0,55.0,55.0
MOTEL,1,0,1,49.0,49.0,49.0
MOTHRON,1,1,0,72.0,72.0,72.0
MOUFFLET,1,0,1,51.0,51.0,51.0
MOUNIAMA-CUVELIER,1,0,1,58.0,58.0,58.0
Mayeur,1,0,1,50.0,50.0,50.0
MAURICE,1,1,0,70.0,70.0,70.0
MAURY,1,0,1,59.0,59.0,59.0
MAZARS,1,1,0,55.0,55.0,55.0
MEDINA,1,1,0,68.0,68.0,68.0
MEHLEN,1,0,1,62.0,62.0,62.0
MEHUKAJ,1,0,1,31.0,31.0,31.0
MELE,1,1,0,61.0,61.0,61.0
MELIN,1,0,1,63.0,63.0,63.0
Moeneclaey,1,0,1,43.0,43.0,43.0
Moiroud,1,1,0,38.0,38.0,38.0
Mokrane,1,1,0,36.0,36.0,36.0
Mondino,1,1,0,68.0,68.0,68.0
Monetti,1,1,0,27.0,27.0,27.0
MAU,1,1,0,69.0,69.0,69.0
MAURER,1,1,0,61.0,61.0,61.0
MAUREY,1,1,0,59.0,59.0,59.0
Mezrar,1,0,1,51.0,51.0,51.0
Mignot,1,1,0,35.0,35.0,35.0
Miguel,1,1,0,59.0,59.0,59.0
Milleville,1,1,0,72.0,72.0,72.0
Milliez,1,1,0,53.0,53.0,53.0
Milward,1,0,1,55.0,55.0,55.0
Minarro Baudouin,1,0,1,61.0,61.0,61.0
Mitonneau,1,0,1,50.0,50.0,50.0
METANIRE,1,1,0,51.0,51.0,51.0
METOIS,1,0,1,59.0,59.0,59.0
MEUNIER,1,0,1,49.0,49.0,49.0
MEYER,1,1,0,72.0,72.0,72.0
MEYZENC,1,0,1,60.0,60.0,60.0
MICHAUT,1,1,0,46.0,46.0,46.0
MICHON,1,0,1,62.0,62.0,62.0
MIDALI,1,0,1,72.0,72.0,72.0
Mulyk,1,1,0,48.0,48.0,48.0
MANUOHALALO,1,0,1,47.0,47.0,47.0
MANZARI,1,1,0,38.0,38.0,38.0
MAQUET,1,1,0,60.0,60.0,60.0
MAQUOI,1,0,1,42.0,42.0,42.0
MARAIS,1,1,0,49.0,49.0,49.0
MARATCHIA,1,1,0,58.0,58.0,58.0
MARCE,1,1,0,51.0,51.0,51.0
Mora,1,1,0,48.0,48.0,48.0
Morat,1,1,0,50.0,50.0,50.0
Moreau,1,1,0,47.0,47.0,47.0
Morelle,1,1,0,33.0,33.0,33.0
Moulay,1,1,0,46.0,46.0,46.0
Moureau,1,1,0,65.0,65.0,65.0
Mouton,1,0,1,56.0,56.0,56.0
Mulot,1,1,0,61.0,61.0,61.0
MASCARELLI,1,1,0,79.0,79.0,79.0
MASSART,1,0,1,41.0,41.0,41.0
MASSELUS,1,1,0,50.0,50.0,50.0
MASSI,1,0,1,72.0,72.0,72.0
MATHERON,1,1,0,38.0,38.0,38.0
MATHEVET,1,1,0,70.0,70.0,70.0
Monot,1,1,0,34.0,34.0,34.0
Monseigne,1,0,1,60.0,60.0,60.0
MENASSI,1,1,0,53.0,53.0,53.0
MENAULT,1,1,0,71.0,71.0,71.0
MENHOUDJ,1,0,1,45.0,45.0,45.0
MARIETTE,1,1,0,48.0,48.0,48.0
MARLAS,1,0,1,58.0,58.0,58.0
MARTEGOUTTE,1,1,0,46.0,46.0,46.0
MARTHEY,1,1,0,48.0,48.0,48.0
MASCARAQUE,1,1,0,56.0,56.0,56.0
MALEN,1,1,0,73.0,73.0,73.0
MANDELLI,1,1,0,62.0,62.0,62.0
MANENT,1,0,1,31.0,31.0,31.0
MANGUE,1,1,0,43.0,43.0,43.0
MANSOURI,1,0,1,43.0,43.0,43.0
Lopez,1,1,0,43.0,43.0,43.0
Lorentz,1,1,0,40.0,40.0,40.0
Loughraieb,1,0,1,70.0,70.0,70.0
MAGNIN-FEYSOT,1,1,0,62.0,62.0,62.0
MAGRAS,1,0,1,48.0,48.0,48.0
MAGRO,1,1,0,50.0,50.0,50.0
MAHET,1,1,0,67.0,67.0,67.0
MAHIER,1,0,1,47.0,47.0,47.0
MAIGNAN,1,0,1,64.0,64.0,64.0
MAINSANT,1,1,0,76.0,76.0,76.0
MAISONNAT,1,1,0,50.0,50.0,50.0
NAVROT,1,1,0,49.0,49.0,49.0
NEAOUTYINE,1,1,0,67.0,67.0,67.0
NEBOR,1,1,0,56.0,56.0,56.0
NEUMANN,1,1,0,60.0,60.0,60.0
NIANG-FOUQUET,1,0,1,38.0,38.0,38.0
MADINIER,1,1,0,50.0,50.0,50.0
MAES,1,1,0,30.0,30.0,30.0
MAGLOIRE,1,1,0,45.0,45.0,45.0
MARIA,1,1,0,58.0,58.0,58.0
MARIE-LOUISE,1,1,0,52.0,52.0,52.0
MARIE-LUCE,1,1,0,59.0,59.0,59.0
Musso,1,1,0,54.0,54.0,54.0
Médina,1,1,0,60.0,60.0,60.0
Mériot,1,1,0,66.0,66.0,66.0
NARDOU,1,1,0,62.0,62.0,62.0
NAUDAN,1,1,0,55.0,55.0,55.0
Letouzé,1,1,0,41.0,41.0,41.0
Leveillé,1,1,0,50.0,50.0,50.0
Lime,1,1,0,58.0,58.0,58.0
Linares,1,1,0,44.0,44.0,44.0
Loire,1,0,1,47.0,47.0,47.0
Loizon,1,1,0,53.0,53.0,53.0
Lecoultre,1,1,0,31.0,31.0,31.0
Ledee,1,1,0,37.0,37.0,37.0
NOUGEIN,1,1,0,73.0,73.0,73.0
NOURRY,1,0,1,45.0,45.0,45.0
NOUVELOT,1,1,0,45.0,45.0,45.0
NOWAK,1,0,1,62.0,62.0,62.0
Nadesan,1,1,0,37.0,37.0,37.0
Lesne,1,0,1,50.0,50.0,50.0
Letchimy,1,1,0,68.0,68.0,68.0
Letissier,1,1,0,34.0,34.0,34.0
NICOLAZO,1,1,0,64.0,64.0,64.0
NICOLE WILLIAMS,1,1,0,67.0,67.0,67.0
NICOLIER,1,1,0,48.0,48.0,48.0
NICOLLET,1,1,0,46.0,46.0,46.0
NICQ-CROIZAT,1,0,1,56.0,56.0,56.0
NIEPCERON,1,1,0,73.0,73.0,73.0
NINOT,1,0,1,56.0,56.0,56.0
NORMAND,1,1,0,66.0,66.0,66.0
Lovichi,1,1,0,52.0,52.0,52.0
Lucaud,1,1,0,49.0,49.0,49.0
Lucchesi,1,0,1,68.0,68.0,68.0
Lungart,1,0,1,61.0,61.0,61.0
LÃ©cuyer,1,1,0,34.0,34.0,34.0
Létoquart,1,1,0,45.0,45.0,45.0
MABIRE,1,1,0,48.0,48.0,48.0
MACHICHI PROST,1,0,1,36.0,36.0,36.0
Laëtitia,1,0,1,39.0,39.0,39.0
Le Bechec,1,0,1,55.0,55.0,55.0
Le Bourgeois,1,1,0,54.0,54.0,54.0
Le Clercq,1,0,1,66.0,66.0,66.0
Le Frène,1,0,1,42.0,42.0,42.0
Le Fur,1,1,0,34.0,34.0,34.0
Le Guennec,1,1,0,64.0,64.0,64.0
Le Liboux,1,1,0,61.0,61.0,61.0
Ngo kaldjop,1,0,1,50.0,50.0,50.0
Niasme,1,0,1,38.0,38.0,38.0
Niel,1,1,0,67.0,67.0,67.0
Nowak,1,0,1,37.0,37.0,37.0
Négret,1,0,1,54.0,54.0,54.0
OCCELLI,1,1,0,61.0,61.0,61.0
OLIVARES,1,1,0,58.0,58.0,58.0
Lavalette,1,0,1,48.0,48.0,48.0
Namur,1,1,0,47.0,47.0,47.0
Nasrou,1,1,0,37.0,37.0,37.0
Naturel,1,1,0,68.0,68.0,68.0
Naulin,1,0,1,38.0,38.0,38.0
Nembrini,1,1,0,74.0,74.0,74.0
Neugnot,1,1,0,71.0,71.0,71.0
Neveu,1,0,1,54.0,54.0,54.0
Ngo Kaldjop,1,0,1,51.0,51.0,51.0
Ledeux,1,1,0,60.0,60.0,60.0
Lefort,1,1,0,69.0,69.0,69.0
Legagneur,1,1,0,71.0,71.0,71.0
Leghmizi,1,1,0,57.0,57.0,57.0
Legrain,1,0,1,38.0,38.0,38.0
Lemaire,1,1,0,50.0,50.0,50.0
Lemanceau,1,1,0,65.0,65.0,65.0
Leprettre,1,1,0,56.0,56.0,56.0
Laloy,1,1,0,33.0,33.0,33.0
Lamarche,1,1,0,58.0,58.0,58.0
Lamenie,1,1,0,64.0,64.0,64.0
Lamonerie,1,1,0,59.0,59.0,59.0
Lamour,1,1,0,60.0,60.0,60.0
Lapeyre,1,0,1,26.0,26.0,26.0
Laporterie,1,0,1,50.0,50.0,50.0
Lapouille-Flajolet,1,0,1,50.0,50.0,50.0
Ouizille,1,1,0,35.0,35.0,35.0
Lacroix,1,0,1,57.0,57.0,57.0
Laffont,1,1,0,49.0,49.0,49.0
Laflaquiere,1,1,0,73.0,73.0,73.0
Lagorce,1,0,1,50.0,50.0,50.0
Lahais,1,1,0,41.0,41.0,41.0
Lahalle,1,0,1,53.0,53.0,53.0
Lalanne,1,1,0,62.0,62.0,62.0
ORPHE,1,0,1,55.0,55.0,55.0
OUAKNINE,1,0,1,65.0,65.0,65.0
OUSSENI,1,1,0,48.0,48.0,48.0
Odon,1,0,1,37.0,37.0,37.0
Ogor,1,1,0,59.0,59.0,59.0
Olçomendy,1,1,0,46.0,46.0,46.0
Orgelet,1,1,0,32.0,32.0,32.0
Oudin,1,1,0,36.0,36.0,36.0
Le Lorch,1,1,0,63.0,63.0,63.0
Le Meur,1,0,1,49.0,49.0,49.0
Le Moal,1,0,1,35.0,35.0,35.0
Le Roux,1,1,0,65.0,65.0,65.0
Le Teuff,1,1,0,40.0,40.0,40.0
Leballeur,1,0,1,56.0,56.0,56.0
Lebeaupin,1,0,1,43.0,43.0,43.0
ORAIN GROVALET,1,0,1,63.0,63.0,63.0
Laborde,1,0,1,34.0,34.0,34.0
Lacaze,1,1,0,56.0,56.0,56.0
Lacoste,1,1,0,62.0,62.0,62.0
Lacouture,1,1,0,69.0,69.0,69.0
LITZELLMANN,1,1,0,63.0,63.0,63.0
LIZOLA,1,0,1,65.0,65.0,65.0
LIZUREY,1,1,0,61.0,61.0,61.0
LLORET,1,0,1,58.0,58.0,58.0
LUBET,1,0,1,63.0,63.0,63.0
LUCA,1,1,0,65.0,65.0,65.0
LUCAZEAU,1,0,1,57.0,57.0,57.0
LUPO,1,0,1,40.0,40.0,40.0
LUTOVIKA,1,0,1,49.0,49.0,49.0
LYONNAZ,1,1,0,54.0,54.0,54.0
Labar,1,1,0,56.0,56.0,56.0
Labaronne,1,1,0,69.0,69.0,69.0
PAOLINI,1,1,0,44.0,44.0,44.0
PAPY,1,0,1,46.0,46.0,46.0
PARA,1,1,0,54.0,54.0,54.0
PARAYRE,1,0,1,60.0,60.0,60.0
PARIS,1,1,0,58.0,58.0,58.0
PARISOT,1,0,1,69.0,69.0,69.0
PARRA,1,1,0,50.0,50.0,50.0
LOUIS-CARABIN,1,0,1,74.0,74.0,74.0
Larue,1,1,0,54.0,54.0,54.0
Lascaux,1,1,0,62.0,62.0,62.0
Laval,1,1,0,36.0,36.0,36.0
Oziol,1,0,1,34.0,34.0,34.0
PACQUIT,1,1,0,70.0,70.0,70.0
PAILLARD,1,0,1,47.0,47.0,47.0
PAILLARES,1,0,1,63.0,63.0,63.0
PANNIER,1,1,0,55.0,55.0,55.0
LESCURE,1,1,0,66.0,66.0,66.0
LESPADE,1,1,0,54.0,54.0,54.0
LESTAS,1,1,0,63.0,63.0,63.0
LETHUILLIER,1,1,0,43.0,43.0,43.0
LEVENEUR,1,0,1,54.0,54.0,54.0
LHEUREUX,1,1,0,60.0,60.0,60.0
LIDAR,1,0,1,54.0,54.0,54.0
LIGONNIERE,1,0,1,38.0,38.0,38.0
PASSEBOSC,1,0,1,66.0,66.0,66.0
PASSIEUX,1,0,1,65.0,65.0,65.0
PAULIC,1,0,1,40.0,40.0,40.0
PAYET,1,1,0,56.0,56.0,56.0
PAZ,1,1,0,63.0,63.0,63.0
PEDEBOY,1,1,0,73.0,73.0,73.0
PEDUZZI,1,1,0,56.0,56.0,56.0
PEES,1,1,0,68.0,68.0,68.0
LONG HIM NAM,1,1,0,69.0,69.0,69.0
LONGUEVAL,1,1,0,64.0,64.0,64.0
LORGEOUX,1,1,0,71.0,71.0,71.0
LORIMIER,1,1,0,62.0,62.0,62.0
LORIN,1,1,0,65.0,65.0,65.0
PARVEDY,1,1,0,62.0,62.0,62.0
PASCO,1,1,0,43.0,43.0,43.0
PASCOUAU,1,1,0,49.0,49.0,49.0
LOCQUET,1,1,0,52.0,52.0,52.0
LODA,1,1,0,47.0,47.0,47.0
LOGEL,1,1,0,69.0,69.0,69.0
LOGIN,1,0,1,58.0,58.0,58.0
LOGNON,1,1,0,70.0,70.0,70.0
LOISEAU,1,0,1,51.0,51.0,51.0
LOMBARD,1,0,1,66.0,66.0,66.0
LOMBARDO,1,1,0,68.0,68.0,68.0
LEPVRAUD,1,0,1,50.0,50.0,50.0
LERMAN,1,0,1,75.0,75.0,75.0
LE STRADIC,1,0,1,40.0,40.0,40.0
LEBIGRE,1,1,0,65.0,65.0,65.0
LECHATREUX,1,1,0,56.0,56.0,56.0
LECLERE,1,1,0,74.0,74.0,74.0
LECOINTE,1,1,0,66.0,66.0,66.0
LECOLE,1,1,0,57.0,57.0,57.0
LELONG,1,1,0,41.0,41.0,41.0
LEMAITRE,1,1,0,51.0,51.0,51.0
LEMOIGNE,1,1,0,73.0,73.0,73.0
LEMONNE,1,0,1,42.0,42.0,42.0
LEON,1,1,0,62.0,62.0,62.0
LEPORTIER,1,1,0,70.0,70.0,70.0
LEPRINCE,1,1,0,62.0,62.0,62.0
LEPROUST,1,1,0,63.0,63.0,63.0
PERIN,1,0,1,54.0,54.0,54.0
PERISSOL,1,1,0,73.0,73.0,73.0
PERLET LEONCE,1,0,1,44.0,44.0,44.0
PERMACAONDIN,1,0,1,37.0,37.0,37.0
PERONNET,1,1,0,59.0,59.0,59.0
PERRON,1,1,0,46.0,46.0,46.0
LEGROIS,1,1,0,54.0,54.0,54.0
LEHENOFF,1,1,0,40.0,40.0,40.0
PELLET,1,1,0,69.0,69.0,69.0
PEMBA-MARINE,1,1,0,37.0,37.0,37.0
PENAUD,1,1,0,68.0,68.0,68.0
PENIGUEL,1,1,0,55.0,55.0,55.0
PENSALFINI,1,1,0,62.0,62.0,62.0
PERAL,1,0,1,68.0,68.0,68.0
PERES,1,1,0,68.0,68.0,68.0
PERICAT,1,1,0,52.0,52.0,52.0
LE MOULLEC,1,1,0,39.0,39.0,39.0
LE NOUVEL,1,0,1,44.0,44.0,44.0
LE PENHUIZIC,1,1,0,58.0,58.0,58.0
LE QUER,1,0,1,54.0,54.0,54.0
LE RAY,1,1,0,65.0,65.0,65.0
LE SCORNET,1,1,0,56.0,56.0,56.0
LE SOLLEUZ,1,1,0,44.0,44.0,44.0
LATIL,1,1,0,47.0,47.0,47.0
PIAZZA,1,1,0,40.0,40.0,40.0
PICHON,1,1,0,58.0,58.0,58.0
LE DIGABEL,1,1,0,71.0,71.0,71.0
LE DOARE,1,1,0,47.0,47.0,47.0
LE FUR,1,1,0,59.0,59.0,59.0
LE GALL,1,1,0,77.0,77.0,77.0
LE LUHERNE,1,0,1,55.0,55.0,55.0
LE MEAUX,1,1,0,42.0,42.0,42.0
PERSÉE,1,1,0,39.0,39.0,39.0
PETRONIO,1,1,0,59.0,59.0,59.0
PEYRAUD,1,1,0,79.0,79.0,79.0
PEYRET,1,1,0,56.0,56.0,56.0
PEYTHIEU,1,1,0,60.0,60.0,60.0
PEZZALI,1,1,0,76.0,76.0,76.0
PFRIMMER,1,1,0,52.0,52.0,52.0
PHILIBERT,1,1,0,52.0,52.0,52.0
LECONTE,1,1,0,69.0,69.0,69.0
LECOQ,1,1,0,51.0,51.0,51.0
LEDIEU,1,1,0,62.0,62.0,62.0
LEDUC,1,1,0,67.0,67.0,67.0
LEFAIT,1,1,0,74.0,74.0,74.0
LEGGERI,1,1,0,56.0,56.0,56.0
LEGRAND,1,1,0,53.0,53.0,53.0
PERSAIS,1,1,0,60.0,60.0,60.0
LAMOTH,1,0,1,73.0,73.0,73.0
