uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name
9052580e-e4cc-4804-969c-78528837c93e,LVMH,6500,,10.0,,0,LVMH
9052580e-e4cc-4804-969c-78528837c93e,SANOFI,2250,,25.0,,0,SANOFI
9052580e-e4cc-4804-969c-78528837c93e,SOCIETE GENERALE,1850,,75.0,,0,SOCIETE GENERALE
9052580e-e4cc-4804-969c-78528837c93e,TELEPERFORMANCE,1750,,5.0,,0,TELEPERFORMANCE
9052580e-e4cc-4804-969c-78528837c93e,WORLDLINE,2000,,25.0,,0,WORLDLINE
94c68174-4a93-4129-b8fa-e5c0b69412d5,crédit agricole,49884,,0.0,"
        [Données non publiées]
    TECHNICOLOR BSA - quantité 2 - valorisation 0.13 € - dividendes 0 AMUNDI KBI AC MOND PC FCP3DEC - quantité 14.109 - valorisation 1 497 € - dividendes 0 CA MASTER EUROPE DEC - quantité 2527.65 - valorisation 48 151.73 € - dividendes 0 CREDIT AGR EUR INN 2008 - quantité 200 - valorisation 0 - dividendes 0 FIP HEXAGONE PATRIM 1 A FIP - quantité 28 - valorisation 234.92 - dividendes 0",0,CREDIT AGRICOLE
94c68174-4a93-4129-b8fa-e5c0b69412d5,crédit agricole,10939,,0.0,"
        [Données non publiées]
     Détail : ORANGE - quantité 574 - valorisation 5 513.84 € - dividendes 114.80 € TECHNICOLO PROV REGROUP - quantité 2 - valorisation 2.32 € - dividendes 0 CRCAM BRIE PICARDIE CCI - quantité 290 € - valorisation 5 422.42 - dividendes 0",0,CREDIT AGRICOLE
aa455323-58c4-48a7-8d65-b85e2b6ff459,ENGIE,778,,8.0,performance négative,0,ENGIE
829d63e2-77d9-4954-ab32-9dcda0871bcd,crédit agricole,140,,10.0,Parts sociales du crédit agricole de maure de bretagne,10,CREDIT AGRICOLE
18d04f03-356d-41c7-bf31-23b3b37a7e80,accor,1388,,55.0,,57€ dividende annuel,ACCOR
18d04f03-356d-41c7-bf31-23b3b37a7e80,bouygues,1622,,50.0,,0,BOUYGUES
18d04f03-356d-41c7-bf31-23b3b37a7e80,engie,3170,,275.0,,131€ dividende annuel,ENGIE
18d04f03-356d-41c7-bf31-23b3b37a7e80,orange,1756,,160.0,,112€ dividende annuel,ORANGE
eaa66db7-4aae-46fe-b9ef-5c3918ae08a3,Air Liquide,87000,,574.0,,1722,AIR LIQUIDE
eaa66db7-4aae-46fe-b9ef-5c3918ae08a3,AXA,3090,,166.0,,249,AXA
eaa66db7-4aae-46fe-b9ef-5c3918ae08a3,Orange,7090,,666.0,,1172,ORANGE
a47344d7-8ed3-4c47-8123-9fbce2ef0dbd,VINCI SA,5021,0,12.0,PEG Castor - estimation au 30 juin 2021,0,VINCI
fdd6e7ac-97a7-482d-ace7-bc39604a8342,Crédit Agricole,2183,0,1455.0,,44 euros 34 euros 78 euros 37 euros 10 euros Au total 203 euros,CREDIT AGRICOLE
8379c1e3-4e0d-44a9-bdf0-256263d54a9a,Safran,15421,0,133.0,"J'ai ouvert un PEA (plan d'épargne en actions) le 24 décembre 1992 et il me semble que je détiens les 33 premiers titres de la société Safran depuis cette époque. Par la suite, j'ai acheté 100 nouveaux titres 
        [Données non publiées]
     
        [Données non publiées]
    ",0,SAFRAN
8379c1e3-4e0d-44a9-bdf0-256263d54a9a,Société générale,221,0,13.0,"
        [Données non publiées]
    ",0,SOCIETE GENERALE
8379c1e3-4e0d-44a9-bdf0-256263d54a9a,Sanofi,88974,0,1200.0,Titres inscrits sur le PEGT de mon épargne salariale.,0,SANOFI
d4cdeef3-ad48-4358-888a-971536d29253,Air Liquide,9080,,55.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",AIR LIQUIDE
d4cdeef3-ad48-4358-888a-971536d29253,Axa,7222,,212.0,,"
        [Données non publiées]
    je ne touche pas de dividendes.",AXA
d4cdeef3-ad48-4358-888a-971536d29253,BNP Paribas,12951,,206.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",BNP PARIBAS
d4cdeef3-ad48-4358-888a-971536d29253,CREDIT AGRICOLE,2010,,141.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",CREDIT AGRICOLE
d4cdeef3-ad48-4358-888a-971536d29253,Danone,5428,,82.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",DANONE
d4cdeef3-ad48-4358-888a-971536d29253,DASSAULT SYSTEMES,3667,,116.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",DASSAULT SYSTEMES
d4cdeef3-ad48-4358-888a-971536d29253,ESSILORLUXOTTICA,2906,,13.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",ESSILORLUXOTTICA
d4cdeef3-ad48-4358-888a-971536d29253,MICHELIN,4957,,159.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",MICHELIN
d4cdeef3-ad48-4358-888a-971536d29253,PERNOD RICARD,1610,,14.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",PERNOD RICARD
d4cdeef3-ad48-4358-888a-971536d29253,PUBLICIS GROUPE,3143,,32.0,,"
        [Données non publiées]
    je ne touche pas de dividendes.",PUBLICIS GROUPE
d4cdeef3-ad48-4358-888a-971536d29253,SANOFI,11724,,120.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",SANOFI
d4cdeef3-ad48-4358-888a-971536d29253,SCHNEIDER ELECTRIC,16166,,69.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",SCHNEIDER ELECTRIC
d4cdeef3-ad48-4358-888a-971536d29253,TELEPERFORMANCE,1589,,16.0,,"
        [Données non publiées]
    je ne touche pas de dividendes.",TELEPERFORMANCE
d4cdeef3-ad48-4358-888a-971536d29253,THALES,3369,,23.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",THALES
d4cdeef3-ad48-4358-888a-971536d29253,VINCI,10235,,100.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",VINCI
d4cdeef3-ad48-4358-888a-971536d29253,AIRBUS SE,12204,,87.0,,"
        [Données non publiées]
    je ne touche pas de dividendes.",AIRBUS
d4cdeef3-ad48-4358-888a-971536d29253,STMICROELECTRONICS,3230,,134.0,,"
        [Données non publiées]
     je ne touche pas de dividendes.",STMICROELECTRONICS
0037f81f-6f0f-4179-86ef-1490201c15c1,LVMH,6347,,16.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 2,60€ / action le 07/07/2020",LVMH
0037f81f-6f0f-4179-86ef-1490201c15c1,Vivendi,323,,14.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,60€ / action le 21/04/2020",VIVENDI
159ab149-6d5e-4cdd-aa99-0095afdc9036,CREDIT AGRICOLE,127,,14.0,,0,CREDIT AGRICOLE
159ab149-6d5e-4cdd-aa99-0095afdc9036,ENGIE,89,,8.0,,0,ENGIE
159ab149-6d5e-4cdd-aa99-0095afdc9036,ORANGE,110,,10.0,,2,ORANGE
72402300-ca16-431e-a3cb-5612f180e6f8,Airbus SE,6364,0,97.0,,0,AIRBUS
72402300-ca16-431e-a3cb-5612f180e6f8,ENGIE,953,0,79.0,,0,ENGIE
72402300-ca16-431e-a3cb-5612f180e6f8,Danone,5603,0,102.0,,214,DANONE
72402300-ca16-431e-a3cb-5612f180e6f8,Orange,3859,0,402.0,,120,ORANGE
72402300-ca16-431e-a3cb-5612f180e6f8,VEOLIA,3440,0,185.0,,92,VEOLIA
72402300-ca16-431e-a3cb-5612f180e6f8,Air Liquide,32153,0,238.0,,402,AIR LIQUIDE
72402300-ca16-431e-a3cb-5612f180e6f8,LVMH,22907,0,55.0,,154,LVMH
72402300-ca16-431e-a3cb-5612f180e6f8,Vivendi,1770,0,72.0,,30,VIVENDI
72402300-ca16-431e-a3cb-5612f180e6f8,CREDIT AGRICOLE,7,2,2.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
df5f31c7-2c77-4610-9944-c2e96ed11ec3,Crédit Agricole,15,0,1.0,,"0,26 cts d'euros par an",CREDIT AGRICOLE
90a3cde6-02a2-4a52-a754-7d8a45f8632d,ENGIE,2817,,196.0,PAIEMENT COUPONS 2017,166.6 €,ENGIE
1a44f249-0e93-47ad-a681-07cb0253f062,Airbus,4326,0,60.0,,0,AIRBUS
1a44f249-0e93-47ad-a681-07cb0253f062,Crédit agricole,77,,9.0,,0,CREDIT AGRICOLE
1a44f249-0e93-47ad-a681-07cb0253f062,Vivendi,2030,,84.0,,0,VIVENDI
6a3f935f-72da-4e4b-9efd-ba00fb3472f7,AXA,174,,5.0,Evaluation au 31/03/2024 pour la participation financière. Rémunération perçue entre le 1/4/2023 et le 31/03/2024,Moins de 10 €,AXA
6a3f935f-72da-4e4b-9efd-ba00fb3472f7,Bouygues,189,,5.0,Evaluation au 31/03/2024 pour la participation financière. Rémunération perçue entre le 1/4/2023 et le 31/03/2024,Moins de 10 €,BOUYGUES
6a3f935f-72da-4e4b-9efd-ba00fb3472f7,TotalEnergies,762,,12.0,Evaluation au 31/03/2024 pour la participation financière. Rémunération perçue entre le 1/4/2023 et le 31/03/2024,Environ 40 €,TOTALENERGIES
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,AIR LIQUIDE,35948,,291.0,,321,AIR LIQUIDE
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,LVMH,34735,,50.0,,230,LVMH
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,DANONE,4771,,76.0,,103,DANONE
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,VIVENDI,3203,,111.0,,48,VIVENDI
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,SANOFI,3549,,42.0,,134,SANOFI
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,SCHNEIDER ELECTRIC,12260,,83.0,,215,SCHNEIDER ELECTRIC
305aa4f3-c4f1-4dbc-9e17-ba1319e6d88d,SOCIETE GENERALE,2421,,89.0,,48,SOCIETE GENERALE
cf1c2a27-a156-4d5b-84d1-e00130fb03a8,CREDIT AGRICOLE SA,33,,4.0,,COUPONS 2019 213€,CREDIT AGRICOLE
cf1c2a27-a156-4d5b-84d1-e00130fb03a8,ENGIE,6292,,572.0,,COUPONS 2019 129€,ENGIE
318c4370-169f-4e52-9c86-cf9532ae4a7d,CREDIT AGRICOLE,1451,,214.0,"
        [Données non publiées]
    ",103,CREDIT AGRICOLE
1c26b128-7dd6-4494-8bbc-041c5810e6c2,Crédit Agricole SA,2341,0,170.0,,475,CREDIT AGRICOLE
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1,AIR LIQUIDE,6588,,49.0,DETENUES DANS LE CADRE D'UN PEA,0,AIR LIQUIDE
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1,HERMES INTERNATIONAL,116980,,160.0,Parts détenues dans le cadre d'un PEA,0,HERMES INTERNATIONAL
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1,PERNOD RICARD,9926,0,75.0,"Parts d""tenues dans le cadre d'un PEA",0,PERNOD RICARD
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,Air liquide,8361,,52.0,,/,AIR LIQUIDE
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,SANOFI,3681,,40.0,,/,SANOFI
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,Schneider electric,4502,,20.0,,/,SCHNEIDER ELECTRIC
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,Vivendi,7450,,745.0,,/,VIVENDI
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,Engie,2115,,150.0,,/,ENGIE
9fa3200f-0b68-45c2-9b4f-478c6c86b5ca,Airbus,4878,,37.0,,/,AIRBUS
3fb4659d-86e2-4597-a89e-8f9064e17f47,Airbus SE,6364,0,97.0,,0,AIRBUS
3fb4659d-86e2-4597-a89e-8f9064e17f47,ENGIE,953,0,79.0,,0,ENGIE
3fb4659d-86e2-4597-a89e-8f9064e17f47,Danone,5603,0,102.0,,214,DANONE
3fb4659d-86e2-4597-a89e-8f9064e17f47,Orange,3859,0,402.0,,120,ORANGE
3fb4659d-86e2-4597-a89e-8f9064e17f47,VEOLIA,3440,0,185.0,,92,VEOLIA
3fb4659d-86e2-4597-a89e-8f9064e17f47,Air Liquide,32153,0,238.0,,402,AIR LIQUIDE
3fb4659d-86e2-4597-a89e-8f9064e17f47,LVMH,22907,0,55.0,,154,LVMH
3fb4659d-86e2-4597-a89e-8f9064e17f47,Vivendi,1770,0,72.0,,30,VIVENDI
3fb4659d-86e2-4597-a89e-8f9064e17f47,CREDIT AGRICOLE,7,2,2.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
5f8ff657-e7c6-462f-9715-6a7ac653c8e5,Air Liquide,2953,0,22.0,"la somme mentionnée concerne toutes les actions, obligations et OPC actions détenues (soit 5, déclarées ci dessus et ci après avec le montant 0)","71,30 (moins 12,34 de prélèv sociaux moins 39 de droits de garde) = 19,96",AIR LIQUIDE
d01ac2f3-4193-4364-b95c-cb0c77d4f412,Carrefour,2063,,150.0,Actions détenues dans mon PEA à la BNP,34€,CARREFOUR
d01ac2f3-4193-4364-b95c-cb0c77d4f412,Crédit Agricole,24315,,2885.0,Actions détenues dans mon PEA à la BNP,0€,CREDIT AGRICOLE
25b23d27-24cd-4afd-916f-7a8614d792da,VIVENDI,313,,10.0,,0,VIVENDI
d468b9cf-2230-474a-b1f5-e773e51088ac,societe générale,13,,1.0,PEA ouvert avec une seule action société générale.,1 euro,SOCIETE GENERALE
467e1aa6-41a4-4320-92ae-b6413594d183,air liquide,10785,,84.0,"
        [Données non publiées]
    ",226,AIR LIQUIDE
467e1aa6-41a4-4320-92ae-b6413594d183,sanofi,9518,,105.0,,330,SANOFI
467e1aa6-41a4-4320-92ae-b6413594d183,danone,8679,,141.0,,298,DANONE
467e1aa6-41a4-4320-92ae-b6413594d183,lvmh,19525,,50.0,,130,LVMH
467e1aa6-41a4-4320-92ae-b6413594d183,michelin,14682,,159.0,,318,MICHELIN
467e1aa6-41a4-4320-92ae-b6413594d183,airbus,6352,,100.0,,190,AIRBUS
467e1aa6-41a4-4320-92ae-b6413594d183,axa,3722,,200.0,,146,AXA
467e1aa6-41a4-4320-92ae-b6413594d183,danone,6710,,109.0,,228,DANONE
467e1aa6-41a4-4320-92ae-b6413594d183,michelin,12465,,135.0,,270,MICHELIN
467e1aa6-41a4-4320-92ae-b6413594d183,capgemini,10195,,100.0,,135,CAPGEMINI
1f9614b4-514c-4dad-9820-4cae43d1fc86,RENAULT,729,,15.0,,25,RENAULT
f96445d4-3a88-494c-8b1f-3a2462436e28,CAPGEMINI,500,,5.0,"
        [Données non publiées]
    ",0,CAPGEMINI
5b3b3339-6335-41ed-9288-1f2217102eca,SANOFI,1344,,15.0,,46.05 brut,SANOFI
5f45e46a-b8ce-4f6a-b583-253e9d8a9e47,Crédit agricole,13825,,13825.0,,269 euros,CREDIT AGRICOLE
40692963-5dc5-4361-bc42-642e44164940,CREDIT AGRICOLE,1227,0,1227.0,,1,CREDIT AGRICOLE
a5eb6fac-d795-4157-98d2-381b480ec5ed,AIR LIQUIDE,1458,,9.0,,Inconnue,AIR LIQUIDE
a5eb6fac-d795-4157-98d2-381b480ec5ed,ALSTOM,1234,,72.0,,Inconnue,ALSTOM
a5eb6fac-d795-4157-98d2-381b480ec5ed,SAFRAN,1223,,6.0,,Inconnue,SAFRAN
a5eb6fac-d795-4157-98d2-381b480ec5ed,SCHNEIDER ELECTRIC,911,,4.0,,Inconnue,SCHNEIDER ELECTRIC
a5eb6fac-d795-4157-98d2-381b480ec5ed,THALES,767,,5.0,,Inconnue,THALES
a5eb6fac-d795-4157-98d2-381b480ec5ed,SANOFI,661,,7.0,,Inconnue,SANOFI
a5eb6fac-d795-4157-98d2-381b480ec5ed,STMICROELECTRONICS,510,,13.0,,Inconnue,STMICROELECTRONICS
a5eb6fac-d795-4157-98d2-381b480ec5ed,VEOLIA,403,,14.0,,Inconnue,VEOLIA
a5eb6fac-d795-4157-98d2-381b480ec5ed,MICHELIN,276,,8.0,,Inconnue,MICHELIN
a5eb6fac-d795-4157-98d2-381b480ec5ed,AXA,256,,8.0,,Inconnue,AXA
a5eb6fac-d795-4157-98d2-381b480ec5ed,DANONE,233,,4.0,,Inconnue,DANONE
a5eb6fac-d795-4157-98d2-381b480ec5ed,ORANGE,189,,19.0,,Inconnue,ORANGE
63cf0195-e78b-4493-896c-a143ff09eb9b,ORANGE,2148,0,100.0,PEA,0,ORANGE
0705833c-ab4c-4052-ada8-c14da48bf9ae,Air liquide,6354,0,45.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 12/05/2020,"121,50",AIR LIQUIDE
0705833c-ab4c-4052-ada8-c14da48bf9ae,Alstom,4535,0,100.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Pas de dividende versé en 2019 et 2020 (au 15/09/2020),?,ALSTOM
0705833c-ab4c-4052-ada8-c14da48bf9ae,Axa,4648,0,270.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 08/07/2020,"197,10",AXA
0705833c-ab4c-4052-ada8-c14da48bf9ae,Bouygues,3992,0,125.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 10/09/2020,"212,50",BOUYGUES
0705833c-ab4c-4052-ada8-c14da48bf9ae,Carrefour,3867,0,275.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 26/06/2020,"63,25",CARREFOUR
0705833c-ab4c-4052-ada8-c14da48bf9ae,Danone,4030,0,70.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 15/07/2020,147,DANONE
0705833c-ab4c-4052-ada8-c14da48bf9ae,Orange,4278,0,450.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 03/06/2020,90,ORANGE
0705833c-ab4c-4052-ada8-c14da48bf9ae,Saint-Gobain,4004,0,110.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 11/06/2019,"146,30",SAINT GOBAIN
0705833c-ab4c-4052-ada8-c14da48bf9ae,Sanofi,4880,0,55.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 05/05/2020,"173,25",SANOFI
8d3d8433-4bf4-4bbd-8f05-0b37926dfac6,Air liquide,18810,0,125.0,Détermination du pourcentage du capital impossible,7520,AIR LIQUIDE
2aa6599c-879e-4cac-9e8b-72e5618a3874,SCHNEIDER ELECTRIC,31047,,234.0,,417,SCHNEIDER ELECTRIC
2aa6599c-879e-4cac-9e8b-72e5618a3874,BNP PARIBAS,5496,,104.0,,30,BNP PARIBAS
2aa6599c-879e-4cac-9e8b-72e5618a3874,ENGIE,876,,76.0,,0,ENGIE
d1bb952f-ad78-4d04-b498-915e0995a38a,Credit Agricole,4618,,339.0,Pea juin 2023,355,CREDIT AGRICOLE
d1bb952f-ad78-4d04-b498-915e0995a38a,Safran,17212,,85.0,Pea compte espèces juin 2023,114,SAFRAN
d1bb952f-ad78-4d04-b498-915e0995a38a,Air Liquide,26153,,160.0,Pea - prime fidélité,469,AIR LIQUIDE
d1bb952f-ad78-4d04-b498-915e0995a38a,Air Liquide,3105,,19.0,Pea compte espèces juin 23,53,AIR LIQUIDE
d1bb952f-ad78-4d04-b498-915e0995a38a,Sanofi,3273,,36.0,Pea  compte espèces 2023,128,SANOFI
d1bb952f-ad78-4d04-b498-915e0995a38a,Axa,5113,,160.0,Pea compte espèces juin 2023,272,AXA
d1bb952f-ad78-4d04-b498-915e0995a38a,Danone,21140,,361.0,Pea compte espèces 2023,722,DANONE
d1bb952f-ad78-4d04-b498-915e0995a38a,Société Générale,1988,,84.0,Pea (dividendes compte espèces PEA juin 2023,142,SOCIETE GENERALE
d1bb952f-ad78-4d04-b498-915e0995a38a,BNP Paribas,12859,,202.0,Pea (dividendes compte espèces PEA juin 2023),787,BNP PARIBAS
d1bb952f-ad78-4d04-b498-915e0995a38a,Renault,5010,,100.0,Pea (dividendes compte espèces PEA mai 23),25,RENAULT
d1bb952f-ad78-4d04-b498-915e0995a38a,Orange,1779,,182.0,Pea,72,ORANGE
d1bb952f-ad78-4d04-b498-915e0995a38a,Engie,728,,51.0,Pea,71,ENGIE
d1bb952f-ad78-4d04-b498-915e0995a38a,Airbus se,6950,,51.0,Pea,0,AIRBUS
d1bb952f-ad78-4d04-b498-915e0995a38a,ArcelorMittal,3244,,151.0,Pea,52,ARCELORMITTAL
30048dab-8859-46aa-aa97-7c58dd2e5760,Air Liquide,13554,0,94.0,Via PEA,Pas de rémunération,AIR LIQUIDE
30048dab-8859-46aa-aa97-7c58dd2e5760,Michelin,6138,0,46.0,Via PEA,Pas de rémunération,MICHELIN
f7b033da-c75a-4433-8977-bea09f738fa8,AIR LIQUIDE,28643,,239.0,,316,AIR LIQUIDE
f7b033da-c75a-4433-8977-bea09f738fa8,LVMH,9820,,50.0,,222,LVMH
f7b033da-c75a-4433-8977-bea09f738fa8,DANONE,4775,,76.0,,501,DANONE
f7b033da-c75a-4433-8977-bea09f738fa8,VIVENDI,2702,,111.0,,46,VIVENDI
f7b033da-c75a-4433-8977-bea09f738fa8,SANOFI,3588,,42.0,,132,SANOFI
f7b033da-c75a-4433-8977-bea09f738fa8,SCHNEIDER ELECTRIC,8847,,83.0,,211,SCHNEIDER ELECTRIC
f7b033da-c75a-4433-8977-bea09f738fa8,SOCIETE GENERALE,1162,,89.0,,0,SOCIETE GENERALE
db469f7b-a420-4afd-873b-ad5603021a62,CREDIT AGRICOLE,1421,,124.0,"
        [Données non publiées]
    ",128,CREDIT AGRICOLE
77337e4e-c770-43e3-862f-90a00ae29e01,Renault,5338,,148.0,,37,RENAULT
cf776f37-3805-45a6-8f72-a21484c06464,CREDIT AGRICOLE,368,,55.0,,81 Net - annuel,CREDIT AGRICOLE
f8aa6dac-22e4-4879-a05a-79d76bbf32cd,Crédit Agricole,40,0,40.0,Position arrêtée au 14/09/2021,"0,36",CREDIT AGRICOLE
57e7b1d7-bf38-40ea-8965-4640074c8100,TOTALENERGIES SE,9729,1,255.0,,NS,TOTALENERGIES
57e7b1d7-bf38-40ea-8965-4640074c8100,AIR LIQUIDE,5020,1,34.0,,NS,AIR LIQUIDE
57e7b1d7-bf38-40ea-8965-4640074c8100,AIRBUS,6940,1,64.0,,NS,AIRBUS
57e7b1d7-bf38-40ea-8965-4640074c8100,BOUYGUES,1434,1,46.0,,NS,BOUYGUES
57e7b1d7-bf38-40ea-8965-4640074c8100,SAFRAN,1870,1,16.0,,NS,SAFRAN
57e7b1d7-bf38-40ea-8965-4640074c8100,SAINT GOBAIN,2332,1,42.0,,NS,SAINT GOBAIN
57e7b1d7-bf38-40ea-8965-4640074c8100,THALES,1032,1,12.0,,NS,THALES
57e7b1d7-bf38-40ea-8965-4640074c8100,VINCI,3959,1,44.0,,NS,VINCI
57e7b1d7-bf38-40ea-8965-4640074c8100,HERMES INTERNATIONAL,4914,1,4.0,,NS,HERMES INTERNATIONAL
57e7b1d7-bf38-40ea-8965-4640074c8100,KERING,2211,1,3.0,,NS,KERING
57e7b1d7-bf38-40ea-8965-4640074c8100,LVMH,13887,1,21.0,,NS,LVMH
57e7b1d7-bf38-40ea-8965-4640074c8100,MICHELIN,2286,1,17.0,,NS,MICHELIN
57e7b1d7-bf38-40ea-8965-4640074c8100,ALSTOM,1661,1,39.0,,NS,ALSTOM
57e7b1d7-bf38-40ea-8965-4640074c8100,RENAULT,1533,1,45.0,,NS,RENAULT
57e7b1d7-bf38-40ea-8965-4640074c8100,DANONE,1721,1,29.0,,NS,DANONE
57e7b1d7-bf38-40ea-8965-4640074c8100,SANOFI,8129,1,92.0,,NS,SANOFI
57e7b1d7-bf38-40ea-8965-4640074c8100,AXA,5046,1,236.0,,NS,AXA
57e7b1d7-bf38-40ea-8965-4640074c8100,BNP PARIBAS,5075,1,96.0,,NS,BNP PARIBAS
57e7b1d7-bf38-40ea-8965-4640074c8100,CREDIT AGRICOLE,3083,1,261.0,,NS,CREDIT AGRICOLE
57e7b1d7-bf38-40ea-8965-4640074c8100,SOCIETE GENERALE,2461,1,99.0,,NS,SOCIETE GENERALE
57e7b1d7-bf38-40ea-8965-4640074c8100,STMICROELECTRONICS,1897,1,62.0,,NS,STMICROELECTRONICS
57e7b1d7-bf38-40ea-8965-4640074c8100,ORANGE,1517,,158.0,,NS,ORANGE
aca71e62-3f6d-430c-b521-4cc3bfa6625b,Crédit agricole,20,,20.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
aca71e62-3f6d-430c-b521-4cc3bfa6625b,Crédit agricole,3198,,3086.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
44671d21-3f40-4399-a55b-25d6dd579b43,VIVENDI,257,,10.0,,5,VIVENDI
44671d21-3f40-4399-a55b-25d6dd579b43,SOCIETE GENERALE,232,,15.0,,33,SOCIETE GENERALE
44671d21-3f40-4399-a55b-25d6dd579b43,ACCOR,223,,8.0,,9,ACCOR
44671d21-3f40-4399-a55b-25d6dd579b43,ORANGE,136,,14.0,,6,ORANGE
44671d21-3f40-4399-a55b-25d6dd579b43,CARREFOUR,99,,7.0,,4,CARREFOUR
10745e3b-abfb-4122-9044-443b8817b97a,Crédit agricole,12421,,12421.0,,12421,CREDIT AGRICOLE
94e75d1d-f327-4963-9a30-1809bc0f928b,THALES,4617,,70.0,"
        [Données non publiées]
    ",120 EUR,THALES
bb587584-52e5-48ad-b23b-09df16a42d20,LVMH,1427,,2.0,,26,LVMH
64bbd8f9-11dd-4009-a969-da20c4895346,BOUYGUES,464,,16.0,,20€18 POUR 2023,BOUYGUES
64bbd8f9-11dd-4009-a969-da20c4895346,SOCIETE GENERALE,887,,34.0,,40€49 POUR 2023,SOCIETE GENERALE
64bbd8f9-11dd-4009-a969-da20c4895346,TOTALENERGIES,804,,14.0,,21€33 POUR 2023,TOTALENERGIES
64bbd8f9-11dd-4009-a969-da20c4895346,WORLDLINE,65,,10.0,,0€ POUR 2023,WORLDLINE
724bf8c0-54bf-43b9-8b8e-64a140b806e1,ORANGE,2148,0,100.0,PEA,0,ORANGE
d08db142-9ae6-428e-87f9-fb008327e574,VEOLIA SA,41820,,1500.0,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 750 euros,VEOLIA
d08db142-9ae6-428e-87f9-fb008327e574,AXA SA,22805,,1000.0,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 365 euros,AXA
d08db142-9ae6-428e-87f9-fb008327e574,CREDIT AGRICOLE SA,6272,,535.0,actions détenues dans le cadre d'un PEA,0,CREDIT AGRICOLE
eebf1210-e138-4dbf-8e16-6000bc8c9a10,BOUYGUES,464,,16.0,,20€18 POUR 2023,BOUYGUES
eebf1210-e138-4dbf-8e16-6000bc8c9a10,SOCIETE GENERALE,887,,34.0,,40€49 POUR 2023,SOCIETE GENERALE
eebf1210-e138-4dbf-8e16-6000bc8c9a10,TOTALENERGIES,804,,14.0,,21€33 POUR 2023,TOTALENERGIES
eebf1210-e138-4dbf-8e16-6000bc8c9a10,WORLDLINE,65,,10.0,,0€ POUR 2023,WORLDLINE
5ef9ca8a-7101-407b-aa8d-8507aa415a52,Credit Agricole,4618,,339.0,Pea juin 2023,355 95,CREDIT AGRICOLE
5ef9ca8a-7101-407b-aa8d-8507aa415a52,Safran,17212,,85.0,Pea compte espèces juin 2023,114 75,SAFRAN
5ef9ca8a-7101-407b-aa8d-8507aa415a52,Air Liquide,26153,,160.0,Pea - prime fidélité,469,AIR LIQUIDE
5ef9ca8a-7101-407b-aa8d-8507aa415a52,Air Liquide,3105,,19.0,Pea compte espèces juin 23,53,AIR LIQUIDE
5ef9ca8a-7101-407b-aa8d-8507aa415a52,Sanofi,3273,,36.0,Pea compte espèces 2023,128,SANOFI
