uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration
d0d67c3c-a2bc-443b-8419-3c783fc4c95a,0,0,0,0,,0
111c9dc2-c030-46a7-bd4a-d3a35b4035c9,SCI [Données non publiées],9934,45,45,,0
5fc43c97-74f6-43cd-9039-57aaa43806c0,CYPRIEN SPORTS SAS,250000,51,500,"
        [Données non publiées]
    ",DISTRIBUTION DE DIVIDENDES DE 11 000 EUROS PAR AN DE 2017 à 2022 A partir de 2023 distribution de dividendes en fonction des résultats
cb80f221-65f8-4306-a2ac-bf2b08360b95,banque populaire,736,,0,la rémunération perçue est celle de 2019,46
269e431e-7c8a-474b-937e-c1a1722ff83e,Aéroports de Paris,853,,9,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,70€ / action le 06/12/2019"
269e431e-7c8a-474b-937e-c1a1722ff83e,LVMH,6347,,16,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 2,60€ / action le 07/07/2020"
269e431e-7c8a-474b-937e-c1a1722ff83e,Vivendi,323,,14,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,60€ / action le 21/04/2020"
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,JPMJA,3462420,20,5498,,207994
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,SC Trésorière,7997023,23,31893,,392593
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,SCI [Données non publiées],63060,14,10,,0
e4d5cecb-e29c-43cf-a607-ea304f17bf9a,Holding Saint Gatien,2509,,1,,280
3c7befab-b5d3-4fbd-9eef-d2dfa962ce7f,SARL marquises rock construction,855,51,51,L'activité de la SARL est à l'arrêt depuis plusieurs années,0
527e508e-93bf-470c-b923-f3f9877605e7,Novabiom,94395,5,42907,,dividendes 375 € en 2020
527e508e-93bf-470c-b923-f3f9877605e7,GeoBas,51410,20,20,,0
96dcc977-7d21-49c2-a1fc-a586b7c913ab,3J FINANCE,950000,90,90,holding familial détenant DES LIS CHOCOLAT,0
96dcc977-7d21-49c2-a1fc-a586b7c913ab,SCI [Données non publiées],450000,99,99,"SCI 
        [Données non publiées]
    ",60000 euros de loyers perçus
c428bc6f-1126-4242-a6fe-23d012974e89,EURL KIGER,1000,100,100,,NEANT
6f181e1f-b6cf-4310-b1be-08c1ed142854,SCI [Données non publiées],399,25,25,"
        [Données non publiées]
    ",0
eb1d648a-d231-4504-a483-9b90b3c10b21,SAS JAJA,15886,3,2600,dividendes perçus en 2015,2205€
eb1d648a-d231-4504-a483-9b90b3c10b21,SAS GLOU ONE,14994,3,2454,dividendes perçus en 2015,2494€
c5b17fa7-2fec-47e3-bab3-8a13d674d800,ADIDA PARTNERS,4630,16,800,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,GFV [Données non publiées],2500,,1,"
        [Données non publiées]
    ",0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,GFA [Données non publiées],330,33,33,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,GFA [Données non publiées],50000,,1,"
        [Données non publiées]
    ",0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],41361,50,1500,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],6410,50,1500,,-932 €
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],38237,50,1500,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],18681,50,50,,-3727 €
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],0,12,100,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],99890,25,125,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],15876,17,117,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],5326,17,100,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,GETLINK SE,341,,26,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,PS CACE [Données non publiées],50,,50,,0
c5b17fa7-2fec-47e3-bab3-8a13d674d800,[Données non publiées],2355,,112,PEA,0
e84acf6c-1183-4255-aea7-c2931033b76d,[Données non publiées],84554,50,75,,0 €
5e8c2bf8-7757-4e12-94b5-9d8c9a7d2ebc,SCI [Données non publiées],990,100,99,Monsieur Lisnard est nue propriétaire de 99 parts.,0
5e8c2bf8-7757-4e12-94b5-9d8c9a7d2ebc,ET ACT France C 4D,47857,,2368,Valorisation au 31/12/2021,0
5e8c2bf8-7757-4e12-94b5-9d8c9a7d2ebc,ETOIL EUR AC 03 29,5022,,49,Valorisation au 31/12/2021,0
918befe0-02f8-4aae-baa7-ccee686d90ce,SCI [Données non publiées],10,25,10,"
        [Données non publiées]
    ",0
918befe0-02f8-4aae-baa7-ccee686d90ce,SCI [Données non publiées],10,50,10,"
        [Données non publiées]
    ",0
71735ec2-010f-46f8-ae48-354d876bf45e,SCI [Données non publiées],21248,60,6,,Néant
41defcfd-e992-4b22-bb69-a7efc5853245,SCI [Données non publiées],0,80,80,"
        [Données non publiées]
    ",0
41defcfd-e992-4b22-bb69-a7efc5853245,SAS Patrick de Carolis Consulting et Patricipations,0,0,0,La SAS Patrick de Carolis Consulting et Patricipations a changé de dénomination le 15/12/2016 en SAS NewWayCom. Cession des parts détenus le 26/03/2018 pour ne détenir directement que 45% de NewWayCIV132.,0
41defcfd-e992-4b22-bb69-a7efc5853245,SAS NewWayCiv132,765000,45,45,Capital 1000€,0
59db697d-dd7e-4a0d-a97d-bcc26fe3f4f7,SCI [Données non publiées],0,1,1,,0 EUROS
7a9807ed-7713-4b64-b4af-5a09c8a6ae21,SCI [Données non publiées],35000,25,1,SCI Familiale,aucune
d8136bdd-649a-4158-9eb1-f3ebb8daba5e,Caisse d'Epargne,50400,,2520,"
        [Données non publiées]
    ",1040 €
cd89116e-022d-4542-b53f-27f1364c9194,holding LERI,96000,41,128,,0
b7e24302-35d6-4473-b68e-27d07820973c,[Données non publiées],100000,61,100,"
        [Données non publiées]
    ",zero
da6c7f62-020f-4536-8530-3effc6cfe7dd,0,0,,0,,0
367364a6-77c4-42e7-9527-66b7be5f31db,CAP VERT ENERGIE 0S1.3,100000,,10,,4211
367364a6-77c4-42e7-9527-66b7be5f31db,SCPI PIERRE INVESTISSEMENT 8,29016,,40,"Valorisation : 40 parts x 725,41 € de valeur IFI 2021 = 29 016 €",0
95e34023-67e4-41e8-baad-8846deda6d81,SAS [Données non publiées],1200000,100,100,"
        [Données non publiées]
    ",50000
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,FIDUGO,7221337,94,26647,,Pas de rémunération ou gratification perçue
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1,,Pas de rémunération ou gratification perçue
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Quincaillerie d'Aix,440,0,5,,Pas de rémunération ou gratification perçue
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Architecture Marion AMAT,31200,24,240,,Pas de rémunération ou gratification perçue
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,Descours et Cabaud,275,,1,,Pas de rémunération ou gratification perçue
7c974639-5e7a-4c8b-9d6d-6b34d11ee195,DANONE,24390,,813,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue
415412e6-05fc-4e6a-b832-d71282bd6906,SCI [Données non publiées],28571,95,1000,,0
33eb3ab5-bd05-409a-ac1f-2d99502374f5,EURL ETS [Données non publiées],1500,100,100,,30212
33eb3ab5-bd05-409a-ac1f-2d99502374f5,SARL [Données non publiées],3000,50,50,,Néant
4b629b3d-730a-428b-a602-8540c6c5f483,EDF,2464,,224,,0
4b629b3d-730a-428b-a602-8540c6c5f483,TOTAL,2789,,72,,49
f4567448-9e8d-4cf4-8c92-853e56976192,Bred banque populaire,7157,100,33,,Sans
1b83c5da-24ca-4c18-8d1e-e3df3a153fb2,MEDIASCOP,75647,100,1500,,0
1b83c5da-24ca-4c18-8d1e-e3df3a153fb2,SCI [Données non publiées],1000,50,100,"
        [Données non publiées]
    ",0
5f74710f-c90d-438f-89a1-98f6319f0913,GAEC [Données non publiées],39750,50,2650,,0
5f74710f-c90d-438f-89a1-98f6319f0913,credit agricole [Données non publiées],4370,0,50,,129€
ffc6c3f8-4451-462c-8463-8e40508a299a,SCI [Données non publiées],20,20,2,,0
ef175b51-1c18-483f-8439-358ee0702f74,GAEC [Données non publiées],0,33,4067,"
        [Données non publiées]
    ",0
ef175b51-1c18-483f-8439-358ee0702f74,GFA. [Données non publiées],0,50,108,Revenu.Foncier,656
6e2ebc16-d4be-4650-a51e-3f8a96949175,Part sociale Crédit agricole [Données non publiées],1062,,1062,,0
6e2ebc16-d4be-4650-a51e-3f8a96949175,ENGIE,778,,8,performance négative,0
9cc7d9c8-5eba-4549-9e3a-139799a5e3d9,SARL APREV,5000,50,50,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,SCI [Données non publiées],155000,50,1000,gérant,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,ITEVA SARL,10000,10,1000,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CREDIT AGRICOLE,16678,,1354,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,TOTAL,16834,,410,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,ATOS,21000,,469,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,BNP,17910,,317,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,AXA,12000,,500,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CREDIT AGRICOLE,12000,,1000,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,CS GROUP,8000,,1600,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,SUEZ,16000,,1000,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,VINCI,15000,,170,,0
7bdd2292-ca5c-4aef-af99-304f69dd3c69,TOTAL,4100,,100,,0
ecb67d83-d797-422c-bb7e-b7e751d3fdb0,SARL MAV,3200,45,45,,0
ecb67d83-d797-422c-bb7e-b7e751d3fdb0,SCI [Données non publiées],60000,51,51,,0
50e13a2d-0285-4497-a323-65761e0461ba,BOUYGUES,2997,0,100,Détenues dans un PEA,190
50e13a2d-0285-4497-a323-65761e0461ba,AXIOME NOTAIRES,200000,25,501,Activité de conseil dans le cadre traditionnel des fonctions de Notaire,0
50e13a2d-0285-4497-a323-65761e0461ba,Twelve International,1000,100,10,,0
50e13a2d-0285-4497-a323-65761e0461ba,GFA [Données non publiées],5038,0,2,,100 €
50e13a2d-0285-4497-a323-65761e0461ba,GFA [Données non publiées],639,4,1,,28 €
50e13a2d-0285-4497-a323-65761e0461ba,GFA [Données non publiées],3422,5,2,,166 €
ac22372b-a745-45cb-b264-1fe19cc1f214,EURL Aigle,7622,100,7622,,0
ac22372b-a745-45cb-b264-1fe19cc1f214,SCI [Données non publiées],227500,35,35,,0
655ca1b7-8b4e-44f6-a4b8-5177b9fbc9de,SCI [Données non publiées],15405,6,1500,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SC [Données non publiées],1050000,50,51175,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],79018,50,50,,6700
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],6500,1,1,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],120,0,1,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],108864,36,36,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],0,50,50,Aucun patrimoine à l'actif,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],10,1,1,,0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],0,1,1,Aucun bien au patrimoine de la société,0
32236e5e-3f43-4200-9daa-c77414bdf553,AIR FRANCE KLM,42,,11,"11 actions AIR FRANCE - KLM 
        [Données non publiées]
    ",0
32236e5e-3f43-4200-9daa-c77414bdf553,SCI [Données non publiées],1525,1,1,,0
32236e5e-3f43-4200-9daa-c77414bdf553,JENBARD INVEST,45000,50,4500,,0
383f050e-073b-4320-aa88-e8d7b9b46dad,Parts sociales Caisse d'Épargne [Données non publiées],10000,,500,La somme de 105 € correspond au montant net de l'intérêt au 31/05/2019.,105 €
383f050e-073b-4320-aa88-e8d7b9b46dad,Parts sociales Caisse d'Épargne [Données non publiées],500,,25,Rémunération perçue en 2019.,"7,50 €"
383f050e-073b-4320-aa88-e8d7b9b46dad,EDF,388,,44,Dividende perçu le 19 juin 2019,"4,92 €"
383f050e-073b-4320-aa88-e8d7b9b46dad,Engie,151,,13,Dividende perçu le 4 mai 2019.,"6,82 €"
383f050e-073b-4320-aa88-e8d7b9b46dad,Natixis,125,,51,Dividende perçu le 5 juin 2019.,"27,61 €"
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Vivendi,36449,,1520,,Dividendes 2020 : 638€
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Altice,3536,,711,,pas de rémunération car PEE
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304,Vivendi Epargne,1773,,142,,Pas de rémunération car PEE
a8787d79-c10d-4f35-9cc2-82258559268e,Digital Makers,25000,4,250,,Aucune
a8787d79-c10d-4f35-9cc2-82258559268e,SCI [Données non publiées],72000,33,33,"
        [Données non publiées]
    ",0
a8787d79-c10d-4f35-9cc2-82258559268e,SCEA [Données non publiées],104000,33,325,"
        [Données non publiées]
    ",0
a8787d79-c10d-4f35-9cc2-82258559268e,SCI [Données non publiées],146000,33,1705,"
        [Données non publiées]
    ",0
a8787d79-c10d-4f35-9cc2-82258559268e,SCI [Données non publiées],112000,30,90,"
        [Données non publiées]
    ",0
a8787d79-c10d-4f35-9cc2-82258559268e,SARL MAS DE LA DAME,400,0,10,,"J'ai reçu 17,5 € de dividendes en Juin 2021 au titre de cette participation."
fc882b14-c48d-4adc-9f71-36c33b218e39,Bouix Ingénierie,2000,5,100,,Aucune
fc882b14-c48d-4adc-9f71-36c33b218e39,SCI [Données non publiées],300,30,30,,Aucune
a5df7f8c-ffcd-432c-9606-b9005c2a186a,FIDUGO,7221337,94,26647,,Pas de rémunération ou gratification perçue
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1,,Pas de rémunération ou gratification perçue
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Quincaillerie d'Aix,440,0,5,,Pas de rémunération ou gratification perçue
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Architecture Marion AMAT,31200,24,240,,Pas de rémunération ou gratification perçue
a5df7f8c-ffcd-432c-9606-b9005c2a186a,Descours et Cabaud,275,,1,,Pas de rémunération ou gratification perçue
a5df7f8c-ffcd-432c-9606-b9005c2a186a,DANONE,24390,,813,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue
21d8a2af-6aec-4787-a64d-5038bd6803f1,SAS MONIN SPORTS,100000,50,250,,0
20fcce85-177f-428d-be09-e86533641115,SCI [Données non publiées],190800,80,0,Nombre de part Inconnu,0
86ccc04e-6040-47ff-b499-26d30e51352f,SCI [Données non publiées],0,80,100,"
        [Données non publiées]
    ",7408
eb574b8e-d848-49bd-870e-dd70a206be1f,SCI [Données non publiées],250,16,250,"
        [Données non publiées]
    ",Non connue à ce jour
13abdbe0-8017-4782-8f03-9ed345463c23,SCI [Données non publiées],1153,1,1,,93
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,REMORA CAPITAL SA,577869,1,1947,,0
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,CARREFOUR,712,0,97,DETENU DANS PEA,0
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,CRCAM [Données non publiées],7000,0,1271,"
        [Données non publiées]
    ",0
770ed9e9-96cd-4537-bc37-ae7e3458cb5d,LT conseil Belgium,98538,95,190,"
        [Données non publiées]
    ",33250
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,Sarl HFAG,5000,0,1,Pourcentage de participation dans le capital social = 0.0019 %,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,Sa SIB,500,0,1,Pourcentage de participation dans le capital social = 0.000002 %,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],75000,38,5,"
        [Données non publiées]
    ",0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],143242,33,5,,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],99990,33,167,,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],339200,33,40232,,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],1000,4,2,,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCI [Données non publiées],4,0,80,,0
bb799a80-90b8-4cb2-ab70-7d3dad12eee0,SCP LE NUE-LEROY-PLAGNE,20,,1,,0
1033de8f-bfe5-463c-9220-f60b06f872a4,basket landes sasp,2000,1,4,,0
8c6d5381-0e95-412b-bb43-1ff9b0be5f9f,SARL [Données non publiées],20720,43,430,,Pas de rémunération perçue
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SC [Données non publiées],12020030,99,22776,,0 € dividendes
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SARL LA BORDE,243186,98,20042,Actif net de la société au bilan de clôture.,0
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SA DE FRANCIERES,1640,0,41,"
        [Données non publiées]
     Il s'agit d'une société du secteur de la culture de céréales et légumineuses",0
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,NOVO NORDISK B,22475,0,150,"
        [Données non publiées]
    ","67,42 € le 29/03/23"
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,AIR LIQUIDE,31696,0,200,"
        [Données non publiées]
    ",413 € le 16/05/23
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,L'OREAL,41952,0,105,"
        [Données non publiées]
    ",441 € le 27/04/23
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,LVMH MOET VUITTON,41350,0,50,"
        [Données non publiées]
    ",245 € le 26/04/23
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,SCHNEIDER ELECTRIC,36639,0,225,"
        [Données non publiées]
    ","496,14 € le 10/05/23"
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,TOTALENERGIES SE,33881,0,630,"
        [Données non publiées]
    ","304,30 € le 31/03/23"
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ASM INTERNATIONAL,20462,0,50,"
        [Données non publiées]
    ","58,86 € le 23/05/23"
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ASML HOLDING,20418,0,30,"
        [Données non publiées]
    ",18 € le 11/05/23
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,ALPHABET CL.C,29034,0,250,"
        [Données non publiées]
    ",0 €
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,AMAZON COM,28340,0,250,"
        [Données non publiées]
    ",0 €
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,APPLE,33041,0,200,"
        [Données non publiées]
    ","14,49 € le 19/05/23"
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,COCA COLA,22281,0,400,"
        [Données non publiées]
    ",0€
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,COSTCO WHOLESALE,23668,0,50,"
        [Données non publiées]
    ",16 € le 22/05/23
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,MICROSOFT,57403,0,186,"
        [Données non publiées]
    ",0 €
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,PAN AMER. GOLDF.LTD,0,0,200000,"
        [Données non publiées]
    ",0 €
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,VISA CL.A,20652,0,100,"
        [Données non publiées]
    ",0€
75f60842-08f1-469b-ba7a-1e7f4dbd6af7,PS AUT BEAUVAIS NIVI,442,0,442,"
        [Données non publiées]
    ",7 €
431a8175-1dcf-4633-9737-ead5546e3807,SAFRAN,2820,0,30,,aucune
431a8175-1dcf-4633-9737-ead5546e3807,NANOBIOTIX,15351,1,4200,,aucune
431a8175-1dcf-4633-9737-ead5546e3807,VERGNET,472,0,22700,,aucune
431a8175-1dcf-4633-9737-ead5546e3807,SCI [Données non publiées],0,1,400,,0
60b3b5a2-408b-4063-b0f2-96bd4b32f2fd,VMK,47,0,1,Détention de 1 part sur 2000 soit 0 05% de capital détenu,0
ca18a203-50d7-4dcc-ac82-970757b9aa4f,Sarl Escales du Monde,10000,33,100,"La valeur nominale est de 10000 euros et la valeur bilantielle, quasi nulle",0
ca18a203-50d7-4dcc-ac82-970757b9aa4f,Sécugestion,100,100,100,SASU à l'objet large à l'exclusion expresse de toute activité de conseil et de transaction immobilière et foncière.,800
d6162120-b073-4f2d-8bbf-9837d1b54a8a,SELARL Pharmacie des Vergers,1000,0,1,bénéfice 2020 82366€,voir rubrique 1
d6162120-b073-4f2d-8bbf-9837d1b54a8a,EURL CDL participation,1059840,100,105984,bénéfice 2020 69013€,0
d6162120-b073-4f2d-8bbf-9837d1b54a8a,SCI [Données non publiées],960,80,96,bénéfice 2019 37712€,0
d6162120-b073-4f2d-8bbf-9837d1b54a8a,SCI [Données non publiées],750,50,75,perte 2019 -6131€,0
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,FIDUGO,7221337,94,26647,,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1,,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,Quincaillerie d'Aix,440,0,5,,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,Architecture Marion AMAT,31200,24,240,,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,Descours et Cabaud,275,,1,,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29,DANONE,24390,,813,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue
73aa5ddc-24c7-4259-80ec-1d4a664edd2f,Casden,17,,2,"
        [Données non publiées]
    ",0
73aa5ddc-24c7-4259-80ec-1d4a664edd2f,Casden,374,,44,"
        [Données non publiées]
    ",0
1dab055b-8a4f-49c1-af61-045d70123d9b,SCALIS,15,0,1,Je n'exerce que des fonctions de simple administrateur de ce bailleur social.,0 25 cts d'euros par an
1dab055b-8a4f-49c1-af61-045d70123d9b,SCI [Données non publiées],32683,33,33,,Aucune rémunération ou gratification perçue.
1dab055b-8a4f-49c1-af61-045d70123d9b,Crédit Agricole,15,0,1,,0 26 cts d'euros par an
8dfe3732-6046-4f28-b009-0a9fab06bc1d,SCI [Données non publiées],732943,99,884208,Les revenus sont ceux de l'année 2019 pour le montant net fiscal,35770
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,CREDIT AGRICOLE,45,,1,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,AIRBUS,781,,7,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,LA FRANCAISE DES JEUX,619,,16,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,LBPAM ISR AC FOC EUR R SI 5DEC,292,,2,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,LBPAM ISR ACT DIVERS R SI 5DEC,355,,5,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,LBPAM ISR ACT FOC FR R SI 5DEC,358,,5,,0
549b4453-ed2e-4eb8-9566-0c77fbbbfecc,LBPAM RESPONS ACT EURO R SI 5D,391,,7,,0
bb362a06-a69f-49e6-a1f3-5a27574f551b,Altria Group,1227,,30,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,Kraft Heinz,197,,6,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,L'Oréal,3849,,10,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,Modelez int,1068,,20,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,Nestlé,31783,,300,,quelques centaines d'euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,Philip Morris,2530,,30,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,LBPAM [Données non publiées],1782,,15,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,LBPAM [Données non publiées],8398,,29,,quelques euros
bb362a06-a69f-49e6-a1f3-5a27574f551b,SCI [Données non publiées],92160,,32,,12000
bb362a06-a69f-49e6-a1f3-5a27574f551b,SCI [Données non publiées],33600,0,8,parts détenues en nue-propriété,0
f90975c5-95fd-4df2-bc6f-a810bb6c7b70,Airbus,12657,0,97,0,160
b968e99b-09e3-43e1-9c88-32591749af4b,scea [Données non publiées],189359,53,120,,neant
f507700f-c329-4bab-b629-c1a0e8cae2ec,RAS,0,,0,RAS,RAS
cea11470-6999-4564-bbb0-5bd96a5ae927,SCI [Données non publiées],150,10,10,,0
cea11470-6999-4564-bbb0-5bd96a5ae927,Compte titre,33236,,14351,"34 parts détenues sur CCA 
        [Données non publiées]
     qui dégagent le total de la rémunération perçue. 14 351 parts détenues sur PS 
        [Données non publiées]
    ","803,83 € au 31/12/2020"
cea11470-6999-4564-bbb0-5bd96a5ae927,SCI [Données non publiées],70,70,70,"Cette SCI est en cours de radiation. Démarches entreprises auprès du Tribunal de commerce
        [Données non publiées]
    ",0
cea11470-6999-4564-bbb0-5bd96a5ae927,SCI [Données non publiées],76,50,50,"Cette SCI est en cours de radiation. Démarches entreprises auprès du Tribunal de commerce
        [Données non publiées]
    ",0
0fb70623-9814-48b3-9de0-b7273939f0b9,SCI [Données non publiées],100,33,20,"
        [Données non publiées]
    ",0
eeee2117-60ee-4b2e-a77c-b636707506ed,Sarl HFAG,5000,0,1,Pourcentage de participation dans le capital social = 0.0019 %,NEANT
eeee2117-60ee-4b2e-a77c-b636707506ed,Sa SIB,500,0,1,Pourcentage de participation dans le capital social = 0.000002 %,NEANT
b9cd9ee6-e9d3-4472-903f-7389d22f430f,SCI [Données non publiées],306900,99,99,,0
3c94ce51-f22e-458d-9525-aafce606ecd0,0,0,0,0,,0
3e190727-cb9d-4250-9089-026e25674042,Cible Financière,9727250,18,12852,,Néant
3e190727-cb9d-4250-9089-026e25674042,Cofinin,12232827,18,7920,,Néant
3e190727-cb9d-4250-9089-026e25674042,Copera,8219,0,1,,Néant
3e190727-cb9d-4250-9089-026e25674042,Traktir,1785000,100,10,,Néant
3e190727-cb9d-4250-9089-026e25674042,Placide Europe,17556,10,15,,Néant
3e190727-cb9d-4250-9089-026e25674042,ER,1,100,3615,,Néant
3e190727-cb9d-4250-9089-026e25674042,Azur,93557,20,20,,Néant
3e190727-cb9d-4250-9089-026e25674042,BGR,255739,15,150,,Néant
3e190727-cb9d-4250-9089-026e25674042,Sainte Véronique,0,25,125,,Néant
3e190727-cb9d-4250-9089-026e25674042,Alcona,1,10,38,,Néant
3e190727-cb9d-4250-9089-026e25674042,Foncière Mozart,197179,0,400,,Néant
3e190727-cb9d-4250-9089-026e25674042,M64,0,20,600,,Néant
3e190727-cb9d-4250-9089-026e25674042,Chemin de Fer,529583,5,650,,Néant
3e190727-cb9d-4250-9089-026e25674042,Vivarinco,1,10,52,,Néant
3e190727-cb9d-4250-9089-026e25674042,Evasion,0,22,22,,Néant
3e190727-cb9d-4250-9089-026e25674042,SGL,11239544,35,350,Société immatriculée le 6 août 2018. Valeur tenant compte de la revalorisation des actifs immobiliers (Loi de Finances 2021),Néant
