uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name,GICS Sector,GICS Sub-Industry
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SAS COPERA N,0,6,27562.0,Girardin industriel,0,SAS COPERA N,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SARL DREAM TAHITI 2018,0,3,33.0,Girardin industriel,0,SARL DREAM TAHITI 2018,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SARL ARCHIPEL 2018,0,2,20.0,Girardin industriel,0,SARL ARCHIPEL 2018,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SARL DREAM TAHITI 2019,0,1,16.0,Girardin industriel,0,SARL DREAM TAHITI 2019,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SNC ISLA 250,0,6,700.0,Girardin industriel,0,SNC ISLA 250,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SNC ISLA 251,0,5,592.0,Girardin industriel,0,SNC ISLA 251,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SNC ISLA 252,0,7,808.0,Girardin industriel,0,SNC ISLA 252,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SARL STAR,0,1,18.0,Girardin industriel,0,SARL STAR,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,SAS SINTIPA 7,0,1,11000.0,Girardin industriel,0,SAS SINTIPA 7,,
f2ad6ff0-88d7-402f-98a2-48bc0ae83ec4,Jumia,47233,,10576.0,Valeur de la participation prise au 02/09/2024 à 52 245 44 USD converti en euros au taux du jour,0,JUMIA,,
6f46c631-ac46-476e-805e-532513f26da7,sarl MARINA HEALTH CENTER,14000,28,691.0,"ENTREPRISE FAMILIALE DETENUE DEPUIS 1979, je ne perçois pas de rémunération..",0,SARL MARINA HEALTH CENTER,,
ca831a8e-51bc-43c4-83c3-ee4cfa59bfa7,CL Paris Lafayette,19,,13.0,"Sociétaire Crédit agricole 
        [Données non publiées]
     compte titre ordinaire 
        [Données non publiées]
    ","0,24€",CL PARIS LAFAYETTE,,
ca831a8e-51bc-43c4-83c3-ee4cfa59bfa7,Etoile Action rdm FCP,11443,,796.0,"
        [Données non publiées]
    ",1828,ETOILE ACTION RDM FCP,,
d1c98461-3ec1-4281-8ae4-55b789488bdc,Crédit Agricole,0,0,52.0,"
        [Données non publiées]
    ","
        [Données non publiées]
    ",CREDIT AGRICOLE,,
0e75ed9f-00f5-4a73-a3fc-007a6eb8f363,SARL 2C,3750,50,1000.0,,NEANT,SARL 2C,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,AIR LIQUIDE,2512,,18.0,actions détenues depuis plus de 10 ans dans le cadre d'un PEA,détention actions en direct,AIR LIQUIDE,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,EDF,7375,,839.0,actions détenues depuis plus de 10 ans dans le cadre d'un PEA,détention actions,EDF,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,ORANGE,3924,,410.0,actions détenues depuis plus de 10 ans dans le cadre d'un PEA,détention actions,ORANGE,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,VALEO,3856,,150.0,actions détenues depuis plus de 10 ans dans le cadre d'un PEA,détention d'actions,VALEO,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,Vivendi,2158,,90.0,actions détenues depuis plus de 10 ans dans le cadre d'un PEA,détention d'actions,VIVENDI,,
82d0dfad-fc90-4a7d-9d5b-41b3a48c5380,veolia environnement,3152,0,165.0,actions détenues en direct dans 1 PEA depuis plus de 10 ans,détention d'actions,VEOLIA ENVIRONNEMENT,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,NOVO NORDISK CL.B,3648,,40.0,,0,NOVO NORDISK CL B,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,HERMES INTERNATIONAL,5821,,3.0,,0,HERMES INTERNATIONAL,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,SAFRAN PROV ECHANGE,163,,26.0,,0,SAFRAN PROV ECHANGE,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,AIR LIQUIDE,8140,,47.0,,0,AIR LIQUIDE,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,TOTAL ENERGIES SE,10227,,164.0,,0,TOTAL ENERGIES,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,LOREAL,8286,,19.0,,0,LOREAL,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ACCOR,6037,,186.0,,0,ACCOR,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,SANOFI,5833,,68.0,,0,SANOFI,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,AXA,6299,,218.0,,0,AXA,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,PERNOD RICARD,6642,,42.0,,0,PERNOD RICARD,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,LMVH MOET HENESSY,10488,,15.0,,0,LMVH MOET HENESSY,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ESSILORLUXOTTICA,7837,,44.0,,0,ESSILORLUXOTTICA,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,SCHNEIDERD ELECTRIC,6282,,37.0,,0,SCHNEIDERD ELECTRIC,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,VEOLIA,7211,,249.0,,0,VEOLIA,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,STGOBIN,5683,,95.0,,0,STGOBIN,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,CAPGEMINI,6545,,35.0,,0,CAPGEMINI,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,VINCI,6119,,54.0,,0,VINCI,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,SOCIETE GENERALE,6320,,276.0,,0,SOCIETE GENERALE,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,BNP PARIBAS ACTION A,6184,,107.0,,0,BNP PARIBAS ACTION A,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ORANGE,4303,,378.0,,0,ORANGE,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,DASSAULT,7102,,164.0,,0,DASSAULT,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,MICHELIN,6737,,217.0,,0,MICHELIN,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,GESTION PRIVE PEA,15642,,1538.0,,0,GESTION PRIVE PEA,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,CRH,4094,,70.0,,0,CRH,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ENI,4102,,269.0,,0,ENI,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ST MICRO ELECTRONICS,6122,,140.0,,0,ST MICRO ELECTRONICS,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,AIRBUS,4280,,31.0,,0,AIRBUS,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,ASML HOLDING,8287,,13.0,,0,ASML HOLDING,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,FERRARI,4603,,14.0,,0,FERRARI,,
08e06c2b-9cc1-4cd8-a339-1301cf102613,STELLANTIS,4018,,200.0,,0,STELLANTIS,,
feed3c0f-79e9-4025-9314-e4cd8876fd4a,ouate le touquet paris plage,25000,1,193.0,"
        [Données non publiées]
    ",0,OUATE LE TOUQUET PARIS PLAGE,,
b32a0250-35a4-453b-8623-adb4f3c41ba6,SARL LABORATOIRES AQUASCENT,90000,50,50.0,,Pour l'exercice 2020 ma rémunération a été de 12 000€,SARL LABORATOIRES AQUASCENT,,
c5b52c94-cd06-47ee-aa3e-272318c7018e,CAVAVIN GOUEROU,2015,20,400.0,,0,CAVAVIN GOUEROU,,
c5b52c94-cd06-47ee-aa3e-272318c7018e,MANOIR DE TREOURET,0,50,400.0,,0,MANOIR DE TREOURET,,
2ce19731-a546-4381-966e-616228b9880c,Octo Groupe,2500000,50,100.0,Holding de la société Octo Finances dont je suis l’un des 2 dirigeants fondateurs,900000,OCTO GROUPE,,
44776e0e-7472-40c3-8be8-e2588314aa65,EARL DES CHATEiGNiERS,462975,61,50.0,,0,EARL DES CHATEIGNIERS,,
44776e0e-7472-40c3-8be8-e2588314aa65,PEA,89911,,1.0,"
        [Données non publiées]
    ","308,60",PEA,,
44776e0e-7472-40c3-8be8-e2588314aa65,COMPTE-TITRE JOINT,5564,,1.0,"
        [Données non publiées]
    ",0,COMPTE TITRE JOINT,,
ab522318-7f85-44dd-9a4e-a7789bd8d6de,PS OLIVET,214,0,143.0,,0,PS OLIVET,,
5b742aef-126c-4055-a879-b92c833bd02a,Nous Anti Gaspi,10000,,0.0,"
        [Données non publiées]
    ",0,NOUS ANTI GASPI,,
5b742aef-126c-4055-a879-b92c833bd02a,834 539 645 RCS CASTRES,10000,,100.0,"
        [Données non publiées]
    ",28,834 539 645 RCS CASTRES,,
858fdde2-8464-4559-ac3a-16a36746e9d5,IB2 SAS,1698364,1,2944.0,"
        [Données non publiées]
    ",0,IB2,,
858fdde2-8464-4559-ac3a-16a36746e9d5,Enodo Games SAS,0,2,2000.0,"
        [Données non publiées]
    ",0,ENODO GAMES,,
858fdde2-8464-4559-ac3a-16a36746e9d5,SIGFOX SA,0,0,700.0,"
        [Données non publiées]
    ",0,SIGFOX,,
858fdde2-8464-4559-ac3a-16a36746e9d5,CAL-I SAS,66621,100,40000.0,"
        [Données non publiées]
    ",0,CAL I,,
ea35e79f-4fb1-45f7-a27f-ee15fde151b5,anatole,1200000,50,500.0,,0,ANATOLE,,
ea35e79f-4fb1-45f7-a27f-ee15fde151b5,contre allée,80000,51,510.0,,0,CONTRE ALLEE,,
ea35e79f-4fb1-45f7-a27f-ee15fde151b5,contre allée 2,0,1,1.0,,0,CONTRE ALLEE 2,,
ea35e79f-4fb1-45f7-a27f-ee15fde151b5,fbi,115000,6,1161.0,,0,FBI,,
ea35e79f-4fb1-45f7-a27f-ee15fde151b5,ap invest,20000,30,300.0,,0,AP INVEST,,
ab0e3c7f-f37c-4a16-b4b4-99d73bbc3a30,Agence Mai 68,1000,100,1.0,Société par Actions Simplifiée SAS,0,AGENCE MAI 68,,
ab0e3c7f-f37c-4a16-b4b4-99d73bbc3a30,PUBLICIS GROUPE SA,32500,,597.0,,"835,80 euros en 20211373,70 euros en 2022",PUBLICIS GROUPE,,
f8190f06-3144-40e8-8de3-5e4620dfe041,M2S,4000,50,500.0,"
        [Données non publiées]
    ",48000 € net annuel,M2S,,
c9aace20-62ef-4a0d-a553-1f94e57f60de,Selarl Belin Bourdouleix Martin,5100,51,51.0,Associé cabinet d'avocat,0,SELARL BELIN BOURDOULEIX MARTIN,,
7ce779a1-9091-4375-9008-6fff2f697d08,GALION EURL,300000,100,100.0,EN REMPLACEMENT DE M2S,60000,GALION,,
10e3ca28-c739-403c-83de-2c976e975640,Aucune,0,0,0.0,,0,AUCUNE,,
1030c2c8-32cd-4728-8950-51b74b110135,MLK CONSULTING,20000,100,100.0,,10000,MLK CONSULTING,,
829f91fd-d25e-4ed9-99c4-8d162ef1fc22,Crédit Mutuel,50982,0,50982.0,Parts sociales B du Crédit Mutuel non cotés en bourse.,390€ en 2019,CREDIT MUTUEL,,
b1ca5f5b-a506-4cd2-95f4-cfbd7f6e5486,CENT ET PLUS sarl,4250,25,2000.0,,38400 NET,CENT ET PLUS,,
8b6cbc07-437c-4e78-9d25-b3f1c3338958,CREDIT AGRICOLE SA,33,,4.0,,0,CREDIT AGRICOLE,,
8b6cbc07-437c-4e78-9d25-b3f1c3338958,ENGIE,6292,,572.0,,0,ENGIE,,
f1880c8b-6c1b-443f-9a96-e576ffe2973c,Contrôle technique Boischaut Sud et de la Marche,64390,,250.0,,2020 : 2200 €,CONTROLE TECHNIQUE BOISCHAUT SUD ET DE LA MARCHE,,
e77b6cf7-0430-43c1-8059-366e3a057603,Fructiactions-Fra-FCP,1170,,4.0,PEA,0,FRUCTIACTIONS FRA FCP,,
e77b6cf7-0430-43c1-8059-366e3a057603,ZELIS ACTIONS EUROPEENNES,1171,,6.0,PEA,0,ZELIS ACTIONS EUROPEENNES,,
e77b6cf7-0430-43c1-8059-366e3a057603,fructi PEA Sérénité,5413,,5.0,PEA,0,FRUCTI PEA SERENITE,,
e77b6cf7-0430-43c1-8059-366e3a057603,123 Transmission FIP,375,,10.0,,0,123 TRANSMISSION FIP,,
e77b6cf7-0430-43c1-8059-366e3a057603,BP Innovation 15,3576,,50.0,,0,BP INNOVATION 15,,
e77b6cf7-0430-43c1-8059-366e3a057603,Bio santé FCPI,3037,,5.0,,0,BIO SANTE FCPI,,
e77b6cf7-0430-43c1-8059-366e3a057603,Seventure innovation 2012,5974,,8.0,,0,SEVENTURE INNOVATION 2012,,
e77b6cf7-0430-43c1-8059-366e3a057603,123Patrimoine 2012,6320,,8000.0,,0,123PATRIMOINE 2012,,
e77b6cf7-0430-43c1-8059-366e3a057603,FIP Res entreprendre NE,22865,,24.0,,0,FIP RES ENTREPRENDRE NE,,
e77b6cf7-0430-43c1-8059-366e3a057603,Fructi regions Europe,124264,,555.0,,6793,FRUCTI REGIONS EUROPE,,
e77b6cf7-0430-43c1-8059-366e3a057603,BP Résidence Patrimoine,25106,,33.0,,286,BP RESIDENCE PATRIMOINE,,
e77b6cf7-0430-43c1-8059-366e3a057603,FIP entreprendre 2014,25859,,24.0,en indivision pour moitié,0,FIP ENTREPRENDRE 2014,,
e77b6cf7-0430-43c1-8059-366e3a057603,Seventure Premium 2015,12149,,15.0,en indivision pour moitié,0,SEVENTURE PREMIUM 2015,,
9934a75c-f7a4-470d-b281-623044d4cec6,banque populaire,736,,0.0,la rémunération perçue est celle de 2019,46,BANQUE POPULAIRE,,
716a4c36-8117-42f5-bfcb-6ba7f52de4a3,CETC,26600,100,100.0,,0,CETC,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,Alstom Rgroupt,2423,,50.0,,voir PJ,ALSTOM RGROUPT,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,BNP Paribas,7380,,200.0,,voir PJ,BNP PARIBAS,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,Lisi,1944,,100.0,,voir PJ,LISI,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,Metropole TV,1060,,100.0,,voir PJ,METROPOLE TV,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,Michelin,4866,,50.0,,voir PJ,MICHELIN,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,OREAL,14070,,50.0,,voir PJ,OREAL,,
b590b9e5-3e48-4641-a182-1b0a1c48e388,PEUGEOT,1494,,100.0,,voir PJ,PEUGEOT,,
a86dfcde-adf2-4238-a5de-cd47fc4503bd,Quevilly Habitat SA HLM,87,0,3.0,"Actions acquises en juillet 2022 et qui représentent 0,22% du capital social.",0,QUEVILLY HABITAT SA HLM,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,AIRBUS,2685,,23.0,,"- 81,11",AIRBUS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,AKZO NOBEL,1124,,11.0,,"111,5",AKZO NOBEL,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,ALLIANZ,1383,,7.0,,-185,ALLIANZ,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,ALSTOM REGROUPT,665,,19.0,,- 78,ALSTOM REGROUPT,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,ASM INTERNATIONAL,995,,3.0,,+155,ASM INTERNATIONAL,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,ASML HOLDING,2888,,4.0,,+1894,ASML HOLDING,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,AXA,1782,,75.0,,"+ 55,27",AXA,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,B.ENHCASH6MOPC3DEC,564,,6.0,,"0,69",B ENHCASH6MOPC3DEC,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNP EUR.INF.PR.C3D,693,,5.0,,"27,52",BNP EUR INF PR C3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNPP EA.E.T;P.C;3D,1188,,11.0,,"5,3",BNPP EA E T P C 3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNPP F.EUR.MO.PR3D,1611,,16.0,,"11,06",BNPP F EUR MO PR3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNPP GL.CONVERT.3D,1401,,9.0,,"8,6",BNPP GL CONVERT 3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNP M.E.SC T.P. 3D,1327,,4.0,,"144,21",BNP M E SC T P 3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,BNPP OB.ISR PR.C3D,1226,,8.0,,"4,13",BNPP OB ISR PR C3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,C.P.S.F EUR ACC 3D,1049,,9.0,,"-24,25",C P S F EUR ACC 3D,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CAMG.CV.EUR.PR.SI.,579,,12.0,,65,CAMG CV EUR PR SI,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CAP GEMINI,1149,,6.0,,248,CAP GEMINI,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CARLSBERG S.B,895,,6.0,,103,CARLSBERG S B,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CELLNEX TELECOM,643,,11.0,,25,CELLNEX TELECOM,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CREDIT AGRICOLE,1359,,110.0,,-16,CREDIT AGRICOLE,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,CRH,1518,,34.0,,343,CRH,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,DAIMLER,2196,,31.0,,358,DAIMLER,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,EDP ENERG.PORTUGAL,1324,,279.0,,-104,EDP ENERG PORTUGAL,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,EIFFAGE,1464,,16.0,,60,EIFFAGE,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,FRESENIUS,44,,24.0,,26,FRESENIUS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,HEIDELBERG CEM.ORD.,807,,11.0,,-28,HEIDELBERG CEM ORD,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,ING GROEP,1896,,160.0,,395,ING GROEP,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,INTESA SANPAOLO,1021,,422.0,,42,INTESA SANPAOLO,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,KERING,2086,,3.0,,-164,KERING,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,KION GROUP,811,,9.0,,-57,KION GROUP,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,LINDE,1590,,6.0,,+429,LINDE,Materials,Industrial Gases
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,LVMH MOET-VUITTON,1294,,2.0,,+226,LVMH MOET VUITTON,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,NEXI S.P;A.,1222,,68.0,,-23,NEXI S P A,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,OMV,1223,,26.0,,-93,OMV,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,PROSUS,937,,12.0,,-77,PROSUS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,PUMA,1143,,11.0,,+188,PUMA,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,SANOFI,1235,,14.0,,+20,SANOFI,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,SAP,1387,,11.0,,-25,SAP,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,SIEMENS,1550,,11.0,,+28,SIEMENS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,STELLANTIS,1062,,62.0,,+6,STELLANTIS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,STEMICROELECTRONICS,1290,,34.0,,+735,STEMICROELECTRONICS,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,TELEPERFORMANCE,1506,,4.0,,+815,TELEPERFORMANCE,,
14716ef9-0d19-4b61-8f8e-9bf2e6ec2e7e,UBISOFT ENTERTAIN,892,,16.0,,-20,UBISOFT ENTERTAIN,,
435adc5a-317c-4af4-b605-401d833c045d,SA HLM RURALE DE L'EURE,20,0,100.0,Aucune rémunération ni dividende n'est versée dans le cadre de la SA HLM Rurale de l'Eure,0,SA HLM RURALE DE L EURE,,
464c524f-8b84-4807-8ac0-a8ddbf0385ef,PEA Espèces Annick JACQUEMET,780,0,0.0,ENVELOPPE GLOBALE,0,PEA ESPECES ANNICK JACQUEMET,,
464c524f-8b84-4807-8ac0-a8ddbf0385ef,PEA Annick JACQUEMET,14311,0,0.0,ENVELOPPE GLOBALE,0,PEA ANNICK JACQUEMET,,
eb097315-c5c5-4fcc-9fd7-776ca106a4a0,CRAM,0,0,0.0,"
        [Données non publiées]
    ",5104.49,CRAM,,
302b0716-609c-43b8-8a4d-6d322d8e900e,COMPTE DEDIE PARTS SOCIALES,86,0,86.0,capital détenu en % impossible à définir. Précisions apportées suite au courrier du 18 juin 2021,0,COMPTE DEDIE PARTS SOCIALES,,
1888b5b8-c828-4aca-94f7-43edf104602c,ADP,822,,9.0,,"2019 : 4,42€ net",ADP,,
1888b5b8-c828-4aca-94f7-43edf104602c,ADUX,4,,3.0,,2019 : 0,ADUX,,
1888b5b8-c828-4aca-94f7-43edf104602c,APRIL,264,,12.0,,"2019 : 1,43€ net",APRIL,,
1888b5b8-c828-4aca-94f7-43edf104602c,ARKEMA,170,,2.0,,"2019 : 3,50€ net",ARKEMA,,
1888b5b8-c828-4aca-94f7-43edf104602c,CHARGEURS,333,,25.0,,"2019 : 6,48€ net",CHARGEURS,,
1888b5b8-c828-4aca-94f7-43edf104602c,ENGIE,528,,48.0,,"2019 : 25,21€ net",ENGIE,,
1888b5b8-c828-4aca-94f7-43edf104602c,GETLINK,847,,66.0,,"2019 : 16,64€ net",GETLINK,,
1888b5b8-c828-4aca-94f7-43edf104602c,HIPAY,14,,4.0,,2019 : 0€ net,HIPAY,,
1888b5b8-c828-4aca-94f7-43edf104602c,MAUREL AND PROM,94,,54.0,,"2019 : 1,52€ net",MAUREL AND PROM,,
1888b5b8-c828-4aca-94f7-43edf104602c,RECYCLEX,110,,60.0,,2019 : 0,RECYCLEX,,
1888b5b8-c828-4aca-94f7-43edf104602c,TOTAL,2174,,64.0,,"2019 : 115,62€ net",TOTAL,,
1888b5b8-c828-4aca-94f7-43edf104602c,VALLOUREC,46,,10.0,,2019 : 0€ net,VALLOUREC,,
1888b5b8-c828-4aca-94f7-43edf104602c,Air Liquide,24010,,175.0,,"2019 : 323,91€ net",AIR LIQUIDE,,
1888b5b8-c828-4aca-94f7-43edf104602c,Danone,6679,,120.0,,"2019 : 162,97€ net",DANONE,,
1888b5b8-c828-4aca-94f7-43edf104602c,Hermes,1466,,2.0,,"2019 : 6,40€ net",HERMES,,
1888b5b8-c828-4aca-94f7-43edf104602c,LVMH,20295,,50.0,,2019 : 217€ net,LVMH,,
1888b5b8-c828-4aca-94f7-43edf104602c,L'Oreal,13930,,50.0,,"2019 : 134,76€ net",L OREAL,,
bde4798f-ea48-45ac-948f-3635dce1180a,SARL VENDEE FLEURS,5000,50,25.0,,O,SARL VENDEE FLEURS,,
840b5ade-9354-4370-928e-1dc9dd1b1170,SARL LDP,204800,50,25.0,,Néant,SARL LDP,,
63296a27-3785-42a2-8da6-c5e66a7f2a14,Fonds Euros SPIRICA,67332,100,1.0,Fonds Euros SPIRICA ayant progressé de 0.75% entre 2022 et 2023,NEANT,FONDS EUROS SPIRICA,,
6a951fc8-8b0e-4e65-b791-30b25491892e,ENGIE,778,,8.0,performance négative,0,ENGIE,,
fecfe03a-c13d-4018-a59b-04a4ecfe5004,SAS Salu'Terre d'Helios,4000,100,400.0,,0,SAS SALU TERRE D HELIOS,,
fecfe03a-c13d-4018-a59b-04a4ecfe5004,SAS Soleil Volon'Terre,4000,100,400.0,,0,SAS SOLEIL VOLON TERRE,,
50c6f490-823b-40f4-b542-b5bad591511d,crédit agricole,140,,10.0,Parts sociales du crédit agricole de maure de bretagne,10,CREDIT AGRICOLE,,
fb876b6f-2cd8-40f7-b6dc-0e6b0d3d6b50,SAS FIDECY,60000,9,50.0,Je ne suis plus salarié de cette société depuis le 01/01/2023,53225,SAS FIDECY,,
fb876b6f-2cd8-40f7-b6dc-0e6b0d3d6b50,SARL ECC,74000,50,500.0,"La SARL ECC détient 2/3 du capital de la SCI 
        [Données non publiées]
    ",0,SARL ECC,,
fb876b6f-2cd8-40f7-b6dc-0e6b0d3d6b50,SAS FIDECY EXPERTISE & CONSEIL,100,10,10.0,,0,SAS FIDECY EXPERTISE & CONSEIL,,
a025d908-3829-4b22-9ca0-2ef6ab6bc1f6,Gaz Electricité de Grenoble,482,,10.0,,autour de 18 euros de dividende,GAZ ELECTRICITE DE GRENOBLE,,
7ec63dec-0e8b-4db3-b864-1249a99fc137,BNP PARIBAS,816,,15.0,,16.65 euros,BNP PARIBAS,,
7ec63dec-0e8b-4db3-b864-1249a99fc137,CARREFOUR,729,,43.0,,20.64 euros,CARREFOUR,,
7ec63dec-0e8b-4db3-b864-1249a99fc137,DISTRIBUIDOR INTL ALIMENTATION,3,,43.0,,0,DISTRIBUIDOR INTL ALIMENTATION,,
7ec63dec-0e8b-4db3-b864-1249a99fc137,EDF,292,,25.0,,5.25,EDF,,
7ec63dec-0e8b-4db3-b864-1249a99fc137,SLEHAUTES ALPES,460,,23.0,,0,SLEHAUTES ALPES,,
452c2d8b-3a8d-409f-b3e7-93039b5ba4e9,GUICHARD & NAHRA Avocats,25500,51,255.0,Société nouvellement créée et avec début d'activité à compter du 1er janvier 2022,0,GUICHARD & NAHRA AVOCATS,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,edf,591,,72.0,,0,EDF,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,AIMEEE DR EUR,1550,,8.0,,0,AIMEEE DR EUR,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,AEST,877,,12.0,,0,AEST,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,PS NEVERS MERCIERS CRCA,54,,36.0,,0,PS NEVERS MERCIERS CRCA,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,AMUNDI,5255,,48.0,,0,AMUNDI,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,IND EUR EXP,1101,,11.0,,0,IND EUR EXP,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,VENDOME,3405,,25.0,,0,VENDOME,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,INDOSUEZ,1355,,18.0,,0,INDOSUEZ,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,BFT,1127,,11.0,,0,BFT,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,CPR,1154,,4.0,,0,CPR,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,CPR SILVER,779,,0.0,,0,CPR SILVER,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,INDO EURO,2083,,33.0,,0,INDO EURO,,
d3c540d5-7f03-4256-ae7a-1b6e5bbd5f30,AM EUR EA,2902,,392.0,,0,AM EUR EA,,
d70fd275-fdad-48db-b3d5-60165e21dbf1,OSEA,140000,20,600.0,,0,OSEA,,
